count_index,name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
613_2023-06-27,Магния сульфат раствор для инъекций 25% ампулы 10мл №10,2023-06-27,134.0,98.0,134.0
614_2023-06-27,Риолма таблетки 25мг №30,2023-06-27,991.0,682.0,991.0
615_2023-06-27,Аторвастатин таблетки 10мг №90,2023-06-27,532.0,500.0,532.0
616_2023-06-27,Розувастатин Алиум таблетки 20мг №30,2023-06-27,728.0,606.0,728.0
617_2023-06-27,Бисопролол таблетки 5мг №50 Озон,2023-06-27,141.0,134.0,141.0
618_2023-06-27,Лозартан таблетки 100мг №90,2023-06-27,523.0,436.0,523.0
619_2023-06-27,Аторвастатин таблетки 80мг №30,2023-06-27,424.0,354.0,424.0
620_2023-06-27,Аторвастатин таблетки 10мг №30,2023-06-27,129.0,100.0,129.0
621_2023-06-27,Эналаприл таблетки 10мг №50,2023-06-27,174.0,145.0,174.0
622_2023-06-27,Валосердин капли для приема внутрь флакон 15мл,2023-06-27,88.0,69.0,88.0
623_2023-06-27,"Моксонидин таблетки 0,4мг №60",2023-06-27,538.0,416.0,538.0
624_2023-06-27,Розувастатин таблетки 5мг №30,2023-06-27,214.0,175.0,214.0
625_2023-06-27,Фелодипин таблетки 5мг №30,2023-06-27,314.0,261.0,314.0
626_2023-06-27,Эналаприл таблетки 20мг №20,2023-06-27,120.0,110.0,120.0
627_2023-06-27,Небиволол таблетки 5мг №28,2023-06-27,416.0,310.0,416.0
628_2023-06-27,Роксера таблетки 10мг №30,2023-06-27,777.0,551.0,777.0
629_2023-06-27,Амлодипин таблетки 5мг №30,2023-06-27,65.0,60.0,65.0
630_2023-06-27,Лозартан таблетки 50мг №30,2023-06-27,179.0,112.0,179.0
631_2023-06-27,Липобон таблетки 10мг №30,2023-06-27,721.0,496.0,721.0
632_2023-06-27,Корвалол капли для приема внутрь флакон 25мл,2023-06-27,34.0,24.0,34.0
633_2023-06-27,Небиволол таблетки 5мг №28,2023-06-27,343.0,285.0,343.0
634_2023-06-27,Валсартан таблетки 160мг №30,2023-06-27,368.0,303.0,368.0
635_2023-06-27,"Моксонидин таблетки 0,2мг №30",2023-06-27,274.0,226.0,274.0
636_2023-06-27,Аторис таблетки 10мг №90,2023-06-27,525.0,391.0,525.0
637_2023-06-27,Карведилол таблетки 25мг №30,2023-06-27,288.0,237.0,288.0
638_2023-06-27,"Адреналина гидрохлорид раствор для инъекций 0,1% ампулы 1мл №5",2023-06-27,91.0,85.0,91.0
639_2023-06-27,Аторис таблетки 20мг №30,2023-06-27,377.0,251.0,377.0
640_2023-06-27,"Моксонидин Реневал таблетки 0,4мг №30",2023-06-27,386.0,283.0,386.0
641_2023-06-27,Розувастатин таблетки 5мг №30,2023-06-27,376.0,240.0,376.0
642_2023-06-27,"Моксонидин таблетки 0,4мг №60",2023-06-27,626.0,292.0,626.0
643_2023-06-27,Розувастатин таблетки 10мг №90,2023-06-27,502.0,413.0,502.0
644_2023-06-27,"Моксарел таблетки 0,4мг №30",2023-06-27,447.0,435.0,447.0
645_2023-06-27,Аторвастатин таблетки 20мг №30,2023-06-27,216.0,180.0,216.0
646_2023-06-27,"Моксарел таблетки 0,2мг №30",2023-06-27,276.0,262.0,276.0
647_2023-06-27,Розулип Плюс капсулы 10мг+10мг №30,2023-06-27,1363.0,1001.0,1363.0
648_2023-06-27,Атероклефит капли для приема внутрь флакон 100мл,2023-06-27,235.0,235.0,392.0
649_2023-06-27,"Моксонидин таблетки 0,2мг №60",2023-06-27,495.0,340.0,495.0
650_2023-06-27,Аторвастатин таблетки 40мг №30,2023-06-27,328.0,226.0,328.0
651_2023-06-27,"Моксонидин таблетки 0,4мг №30",2023-06-27,418.0,335.0,418.0
652_2023-06-27,Де - Криз таблетки 5мг+10мг №30,2023-06-27,432.0,360.0,432.0
653_2023-06-27,Аторвастатин таблетки 40мг №30,2023-06-27,310.0,278.0,310.0
654_2023-06-27,Каптоприл таблетки 25мг №20,2023-06-27,89.0,74.0,89.0
655_2023-06-27,Телмисартан таблетки 80мг №30,2023-06-27,353.0,294.0,353.0
656_2023-06-27,"Карведилол таблетки 12,5мг №30",2023-06-27,232.0,182.0,232.0
657_2023-06-27,Эзетимиб таблетки 10мг №30,2023-06-27,610.0,508.0,610.0
658_2023-06-27,Эналаприл таблетки 20мг №50,2023-06-27,210.0,166.0,210.0
659_2023-06-27,Лерканорм таблетки 10мг №60,2023-06-27,713.0,594.0,713.0
660_2023-06-27,Амлодипин таблетки 10мг №60 Озон,2023-06-27,180.0,150.0,180.0
661_2023-06-27,Аторвастатин таблетки 10мг №30,2023-06-27,142.0,119.0,142.0
662_2023-06-27,Телмисартан таблетки 40мг №28,2023-06-27,302.0,250.0,302.0
663_2023-06-27,"Моксонидин таблетки 0,2мг №60",2023-06-27,314.0,298.0,314.0
664_2023-06-27,Амлодипин таблетки 10мг №30,2023-06-27,172.0,122.0,172.0
665_2023-06-27,Розувастатин таблетки 5мг №90,2023-06-27,699.0,582.0,699.0
666_2023-06-27,Аторис таблетки 10мг №30,2023-06-27,185.0,124.0,185.0
667_2023-06-27,Метопролол таблетки 100мг №30,2023-06-27,134.0,126.0,134.0
668_2023-06-27,Небиволол таблетки 5мг №14,2023-06-27,463.0,383.0,463.0
669_2023-06-27,Метопролол таблетки 50мг №30,2023-06-27,254.0,239.0,254.0
670_2023-06-27,Лизиноприл таблетки 5мг №30,2023-06-27,76.0,71.0,76.0
671_2023-06-27,Бисопролол таблетки 5мг №30 Озон,2023-06-27,103.0,89.0,103.0
672_2023-06-27,Кандесартан таблетки 16мг №30,2023-06-27,401.0,269.0,401.0
673_2023-06-27,Розувастатин таблетки 5мг №30,2023-06-27,258.0,168.0,258.0
674_2023-06-27,Аторис таблетки 40мг №30,2023-06-27,391.0,260.0,391.0
675_2023-06-27,Телмисартан таблетки 80мг №28,2023-06-27,441.0,306.0,441.0
676_2023-06-27,Бетаксолол таблетки 20мг №30,2023-06-27,630.0,524.0,630.0
677_2023-06-27,Аторис таблетки 30мг №30,2023-06-27,445.0,295.0,445.0
678_2023-06-27,Эналаприл таблетки 20мг №20,2023-06-27,117.0,108.0,117.0
679_2023-06-27,Аторвастатин таблетки 10мг №30,2023-06-27,197.0,164.0,197.0
680_2023-06-27,"Моксонидин Реневал таблетки 0,2мг №30",2023-06-27,230.0,167.0,230.0
681_2023-06-27,Стопгрипан форте порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2023-06-27,569.0,405.0,569.0
682_2023-06-27,Бромгексин таблетки 8мг №20,2023-06-27,68.0,54.0,68.0
683_2023-06-27,Кетопрофен раствор для полоскания 16мг/мл флакон 150мл,2023-06-27,301.0,247.0,301.0
684_2023-06-27,"Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл",2023-06-27,135.0,123.0,135.0
685_2023-06-27,"Кватран ксило капли назальные 0,05% тюбик-капельница 15мл",2023-06-27,74.0,59.0,74.0
686_2023-06-27,Горпилс пастилки Мед и лимон №24,2023-06-27,188.0,157.0,188.0
687_2023-06-27,Спрей для полости рта Эвкалипт 50мл,2023-06-27,148.0,118.0,148.0
688_2023-06-27,Гербион сироп плюща флакон 150мл,2023-06-27,611.0,427.0,611.0
689_2023-06-27,Нафтизин Реневал капли назальные 0.05% флакон 25мл,2023-06-27,75.0,59.0,75.0
690_2023-06-27,Бронхосип сироп флакон 100мл,2023-06-27,118.0,98.0,118.0
691_2023-06-27,Линкас пастилки Плющ+Солодка №18,2023-06-27,187.0,138.0,187.0
692_2023-06-27,Аква марис Норм спрей назальный флакон 50мл,2023-06-27,450.0,315.0,450.0
693_2023-06-27,Гербион сироп первоцвета флакон 150мл,2023-06-27,446.0,290.0,446.0
694_2023-06-27,Фарингосепт таблетки Лимон №20,2023-06-27,353.0,260.0,353.0
695_2023-06-27,"Ксилометазолин капли назальные 0,1% флакон 15мл",2023-06-27,38.0,35.0,38.0
696_2023-06-27,Сироп Плюща флакон 150мл,2023-06-27,223.0,223.0,318.0
697_2023-06-27,Антиорвин таблетки №60,2023-06-27,225.0,204.0,225.0
698_2023-06-27,Горпилс пастилки Ментол и эвкалипт №24,2023-06-27,188.0,157.0,188.0
699_2023-06-27,Амброксол таблетки 30мг №50,2023-06-27,223.0,210.0,223.0
700_2023-06-27,Джосет Актив таблетки №20,2023-06-27,372.0,255.0,372.0
701_2023-06-27,Панавир Инлайт с ксилитом спрей для полости рта 40мл,2023-06-27,440.0,332.0,440.0
702_2023-06-27,Нафтизин капли назальные 0.1% флакон 15мл,2023-06-27,33.0,23.0,33.0
703_2023-06-27,Мукоцил Солюшн Таблетс таблетки диспергируемые 600мг №10,2023-06-27,152.0,145.0,152.0
704_2023-06-27,"Оксифрин капли назальные 0,01% флакон-капельница 5мл",2023-06-27,247.0,206.0,247.0
705_2023-06-27,Таблетки от кашля таблетки №20,2023-06-27,63.0,48.0,63.0
706_2023-06-27,Простолор капли назальные 10мл,2023-06-27,174.0,174.0,248.0
707_2023-06-27,Аскорил Экспекторант сироп флакон 200мл,2023-06-27,693.0,509.0,693.0
708_2023-06-27,Амброксол Велфарм таблетки 30мг №20,2023-06-27,121.0,90.0,121.0
709_2023-06-27,Джосет сироп флакон 100 мл,2023-06-27,289.0,197.0,289.0
710_2023-06-27,Аскорил Экспекторант сироп флакон 100мл,2023-06-27,534.0,371.0,534.0
711_2023-06-27,Тантум верде таблетки Апельсин+Мед №20,2023-06-27,372.0,310.0,372.0
712_2023-06-27,Амброксол таблетки 30мг №30,2023-06-27,172.0,162.0,172.0
713_2023-06-27,Сироп Первоцвета флакон 150мл,2023-06-27,167.0,167.0,238.0
714_2023-06-27,Флуифорт гранулы для приготовления суспензии для приема внутрь пакеты  №10,2023-06-27,665.0,455.0,665.0
715_2023-06-27,Люголя спрей флакон 50мл,2023-06-27,108.0,103.0,108.0
716_2023-06-27,Пертуссин сироп флакон 100мл,2023-06-27,112.0,89.0,112.0
717_2023-06-27,Солодки корня сироп 100г,2023-06-27,41.0,29.0,41.0
718_2023-06-27,Тантум верде таблетки Эвкалипт №20,2023-06-27,401.0,266.0,401.0
719_2023-06-27,Амбробене сироп 15мг/5мл флакон 100мл,2023-06-27,122.0,100.0,122.0
720_2023-06-27,"Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл",2023-06-27,169.0,144.0,169.0
721_2023-06-27,Тантум верде таблетки Лимон №20,2023-06-27,382.0,319.0,382.0
722_2023-06-27,Пертуссин сироп флакон 100мл,2023-06-27,46.0,34.0,46.0
723_2023-06-27,Амброксол Реневал таблетки 30мг №20,2023-06-27,110.0,91.0,110.0
724_2023-06-27,Нафтизин Реневал капли назальные 0.05% флакон 20мл,2023-06-27,74.0,52.0,74.0
725_2023-06-27,Мукоцил Солюшн Таблетс таблетки диспергируемые 200мг №20,2023-06-27,101.0,96.0,101.0
726_2023-06-27,Кофасма сироп флакон 100мл,2023-06-27,245.0,204.0,245.0
727_2023-06-27,Геделикс капли флакон 50мл,2023-06-27,349.0,349.0,537.0
728_2023-06-27,Геделикс сироп флакон 200мл,2023-06-27,938.0,679.0,938.0
729_2023-06-27,Пертуссин сироп флакон стекло 100мл Флора Кавказа,2023-06-27,46.0,34.0,46.0
730_2023-06-27,Солодки корня сироп стекло 100г,2023-06-27,42.0,28.0,42.0
731_2023-06-27,Арепливир таблетки 200мг №40,2023-06-27,4624.0,2600.0,4624.0
732_2023-06-27,Амбробене таблетки 30мг №20,2023-06-27,134.0,116.0,134.0
733_2023-06-27,Пектусин таблетки №20,2023-06-27,99.0,78.0,99.0
734_2023-06-27,Лазолван Макс капсулы 75мг №10,2023-06-27,240.0,228.0,240.0
735_2023-06-27,Эйфа АЦ гранулы 600мг пакеты №10,2023-06-27,142.0,129.0,142.0
736_2023-06-27,"Амбробене раствор для ингаляций 7,5мг/мл флакон 40мл",2023-06-27,116.0,110.0,116.0
737_2023-06-27,Флуимуцил раствор для внутривенного введения ингаляций 10% амп. 3мл №5,2023-06-27,85.0,80.0,85.0
738_2023-06-27,"Максиколд лор спрей 0,2% флакон 40мл",2023-06-27,199.0,199.0,362.0
739_2023-06-27,"Сиалор Рино спрей назальный 0,05% флакон 10мл",2023-06-27,233.0,166.0,233.0
740_2023-06-27,Мукалтинол таблетки №20,2023-06-27,75.0,58.0,75.0
741_2023-06-27,"Бензидамин ДС спрей 0,15% флакон 30мл",2023-06-27,268.0,223.0,268.0
742_2023-06-27,Отипакс капли ушные флакон 15мл,2023-06-27,621.0,365.0,621.0
743_2023-06-27,Кандибиотик капли ушные флакон 5мл,2023-06-27,619.0,378.0,619.0
744_2023-06-27,"Полидекса капли ушные флакон 10,5мл",2023-06-27,438.0,301.0,438.0
745_2023-06-27,Анауран капли ушные флакон 25мл,2023-06-27,518.0,324.0,518.0
746_2023-06-27,Отофа капли ушные флакон 10мл,2023-06-27,201.0,155.0,201.0
747_2023-06-27,"Ципромед капли ушные 0,3% флакон 10мл",2023-06-27,146.0,112.0,146.0
748_2023-06-27,Софрадекс глазные и ушные капли флакон 5мл,2023-06-27,401.0,260.0,401.0
749_2023-06-27,Виброцил капли назальные флакон 15мл,2023-06-27,535.0,353.0,535.0
750_2023-06-27,Эргоферон таблетки для рассасывания №20,2023-06-27,616.0,388.0,616.0
751_2023-06-27,Терафлю порошок для приготовления раствора для приема внутрь Лимон пакетики №14,2023-06-27,981.0,604.0,981.0
752_2023-06-27,Цитовир-3 сироп для приема внутрь флакон 50мл,2023-06-27,587.0,408.0,587.0
753_2023-06-27,Терафлю порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2023-06-27,732.0,545.0,732.0
754_2023-06-27,Фервекс порошок для приготовления раствора для приема внутрь детский Малина пакетики №8,2023-06-27,413.0,317.0,413.0
755_2023-06-27,Анаферон детский таблетки для рассасывания №20,2023-06-27,401.0,284.0,401.0
756_2023-06-27,Ингавирин сироп 30мг/5мл флакон 90мл,2023-06-27,864.0,686.0,864.0
757_2023-06-27,"Отривин Экспресс спрей назальный 0,05% флакон 10мл",2023-06-27,431.0,303.0,431.0
758_2023-06-27,Фервекс порошок для приготовления раствора для приема внутрь Малина пакетики №8,2023-06-27,495.0,355.0,495.0
759_2023-06-27,Ингавирин капсулы 90мг №10,2023-06-27,813.0,651.0,813.0
760_2023-06-27,Терафлю экстра порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2023-06-27,863.0,515.0,863.0
761_2023-06-27,Терафлю порошок для приготовления раствора для приема внутрь Лимон пакетики №4,2023-06-27,396.0,236.0,396.0
762_2023-06-27,Отривин Комплекс спрей назальный флакон 10мл,2023-06-27,421.0,252.0,421.0
763_2023-06-27,Лазолван рино спрей назальный 82мкг/доза флакон 10мл,2023-06-27,450.0,314.0,450.0
764_2023-06-27,Цитовир-3 капсулы №12,2023-06-27,577.0,355.0,577.0
765_2023-06-27,"Отривин спрей назальный 0,1% флакон 10мл Ментол/эвкалипт",2023-06-27,217.0,173.0,217.0
766_2023-06-27,Анаферон таблетки для рассасывания №20,2023-06-27,429.0,275.0,429.0
767_2023-06-27,Ингавирин капсулы 60мг №10,2023-06-27,670.0,557.0,670.0
768_2023-06-27,Виброцил спрей назальный флакон 15мл,2023-06-27,582.0,383.0,582.0
769_2023-06-27,Оциллококцинум гранулы гомеопатические №6,2023-06-27,710.0,485.0,710.0
770_2023-06-27,Колдрекс хотрем порошок для приготовления раствора для приема внутрь Лимон пакетики №10,2023-06-27,599.0,405.0,599.0
771_2023-06-27,Стрепсилс таблетки для рассасывания Мед+Лимон №24,2023-06-27,290.0,197.0,290.0
772_2023-06-27,Оциллококцинум гранулы гомеопатические №12,2023-06-27,1225.0,797.0,1225.0
773_2023-06-27,"Називин сенситив спрей назальный 0,025% 11,25мкг/доз флакон 10мл",2023-06-27,373.0,240.0,373.0
774_2023-06-27,Терафлю порошок для приготовления раствора для приема внутрь Лесные ягоды пакетики №10,2023-06-27,782.0,539.0,782.0
775_2023-06-27,Стрепсилс таблетки для рассасывания Интенсив Мед+Лимон №24,2023-06-27,432.0,306.0,432.0
776_2023-06-27,Фервекс порошок для приготовления раствора для приема внутрь Лимон пакетики №8,2023-06-27,504.0,385.0,504.0
777_2023-06-27,Арбидол максимум капсулы 200мг №10,2023-06-27,546.0,450.0,546.0
778_2023-06-27,Стрепсилс таблетки для рассасывания Ментол+Эвкалипт №24,2023-06-27,311.0,221.0,311.0
779_2023-06-27,Стрепсилс таблетки для рассасывания Витамин С и Апельсин №24,2023-06-27,321.0,256.0,321.0
780_2023-06-27,Ринофлуимуцил спрей назальный флакон 10мл,2023-06-27,446.0,260.0,446.0
781_2023-06-27,Маалокс таблетки жевательные без сахара №10,2023-06-27,252.0,169.0,252.0
782_2023-06-27,Алесорб Энтеросорбент Гель+ клубника пакет 10г №18,2023-06-27,328.0,288.0,328.0
783_2023-06-27,Вазелиновое масло флакон 100мл Флора Кавказа,2023-06-27,103.0,81.0,103.0
784_2023-06-27,Везигамп таблетки 10мг №30,2023-06-27,789.0,571.0,789.0
785_2023-06-27,Маалокс суспензия 15мл пакетики №6,2023-06-27,342.0,229.0,342.0
786_2023-06-27,Мотилиум таблетки 10мг №30,2023-06-27,1330.0,856.0,1330.0
787_2023-06-27,Висмута трикалия дицитрат таблетки 120мг №112,2023-06-27,572.0,543.0,572.0
788_2023-06-27,Расторопши пятнистой шрот пакет 100г,2023-06-27,68.0,58.0,68.0
789_2023-06-27,Фитолакс таблетки №20,2023-06-27,281.0,195.0,281.0
790_2023-06-27,Алесорб Энтеросорбент Гель+ лимон пакет 10г №18,2023-06-27,263.0,263.0,328.0
791_2023-06-27,Бифидобактерии бифидум-СМ порошок 2г саше №30,2023-06-27,357.0,296.0,357.0
792_2023-06-27,Антарейт таблетки жевательные 800мг/40мг №24,2023-06-27,295.0,295.0,492.0
793_2023-06-27,Витридинол таблетки 120мг №56,2023-06-27,451.0,350.0,451.0
794_2023-06-27,Урцевел капсулы 250мг №50,2023-06-27,590.0,490.0,590.0
795_2023-06-27,Касторовое масло флакон 30мл,2023-06-27,68.0,52.0,68.0
796_2023-06-27,Омизак капсулы 20мг №30,2023-06-27,103.0,91.0,103.0
797_2023-06-27,Моделакс - Н раствор ректальный 5мл №2,2023-06-27,270.0,217.0,270.0
798_2023-06-27,Антарейт таблетки жевательные 800мг/40мг №12,2023-06-27,195.0,195.0,300.0
799_2023-06-27,Комплекс расторопши семян капсулы №30,2023-06-27,198.0,148.0,198.0
800_2023-06-27,Диара таблетки жевательные 2мг №12,2023-06-27,112.0,100.0,112.0
801_2023-06-27,Алмагель суспензия для приема внутрь саше 10мл №10,2023-06-27,389.0,219.0,389.0
802_2023-06-27,Лактулоза сироплакс флакон 200мл,2023-06-27,228.0,198.0,228.0
803_2023-06-27,Бифидобактерии бифидум-СМ порошок 2г саше №10,2023-06-27,129.0,103.0,129.0
804_2023-06-27,Гастрасан Экспресс таблетки жевательные Мята №12,2023-06-27,133.0,105.0,133.0
805_2023-06-27,Папаверин суппозитории ректальные 20мг №10,2023-06-27,94.0,62.0,94.0
806_2023-06-27,Бифидобактерии бифидум-СМ порошок 1г саше №30,2023-06-27,363.0,302.0,363.0
807_2023-06-27,Ульблок капсулы 10мг №28,2023-06-27,370.0,269.0,370.0
808_2023-06-27,Энтеродез порошок 5г №3,2023-06-27,360.0,285.0,360.0
809_2023-06-27,Гепатрин капсулы №60,2023-06-27,844.0,463.0,844.0
810_2023-06-27,Слабилен таблетки 5мг №50,2023-06-27,577.0,402.0,577.0
811_2023-06-27,Нольпаза таблетки 20мг №56,2023-06-27,670.0,425.0,670.0
812_2023-06-27,Эссенциальные фосфолипиды р-р для внутривенного введения 50мг/мл. 5мл. ампулы №5,2023-06-27,996.0,830.0,996.0
813_2023-06-27,Лоперамид Реневал капсулы 2мг №10,2023-06-27,42.0,39.0,42.0
814_2023-06-27,Алмагель Нео суспензия саше 10мл №10,2023-06-27,449.0,276.0,449.0
815_2023-06-27,Простосорб порошок для суспензии банка 50г,2023-06-27,275.0,275.0,460.0
816_2023-06-27,Фамотидин таблетки 40мг №20,2023-06-27,45.0,41.0,45.0
817_2023-06-27,Масло расторопши капсулы №100,2023-06-27,78.0,62.0,78.0
818_2023-06-27,Новокаин суппозитории ректальные 100мг №10,2023-06-27,82.0,65.0,82.0
819_2023-06-27,Гастрасан Экспресс таблетки жевательные Апельсин №12,2023-06-27,133.0,105.0,133.0
820_2023-06-27,Эзомепразол таблетки 40мг №28,2023-06-27,430.0,295.0,430.0
821_2023-06-27,Бифидобактерии бифидум-СМ порошок 1г саше №10,2023-06-27,128.0,102.0,128.0
822_2023-06-27,Лоперамид Реневал капсулы 2мг №20,2023-06-27,81.0,75.0,81.0
823_2023-06-27,Урдокса капсулы 250мг №50,2023-06-27,836.0,634.0,836.0
824_2023-06-27,Гепцифол экспресс лиофилизат для приготовления раствора для внутривенного и внутримышечного введения 400мг флакон №5,2023-06-27,1433.0,1078.0,1433.0
825_2023-06-27,Гайро таблетки 500мг №10,2023-06-27,707.0,452.0,707.0
826_2023-06-27,Масло облепиховое 50мг% капсулы №60,2023-06-27,188.0,158.0,188.0
827_2023-06-27,Эманера капсулы 40мг №28,2023-06-27,434.0,288.0,434.0
828_2023-06-27,Сенна+ таблетки №40,2023-06-27,98.0,78.0,98.0
829_2023-06-27,Нольпаза таблетки 20мг №28,2023-06-27,400.0,230.0,400.0
830_2023-06-27,Адеметионин 400мг таблетки №15,2023-06-27,728.0,548.0,728.0
831_2023-06-27,Лактитол порошок для приготовления раствора для приема внутрь 6г пакеты №15,2023-06-27,269.0,223.0,269.0
832_2023-06-27,Нольпаза таблетки 40мг №56,2023-06-27,917.0,582.0,917.0
833_2023-06-27,Комплекс Фосфолипидов плюс капсулы №30,2023-06-27,348.0,298.0,348.0
834_2023-06-27,Пантопразол таблетки 20мг №56,2023-06-27,361.0,270.0,361.0
835_2023-06-27,Бисакодил таблетки 5мг №30,2023-06-27,22.0,21.0,22.0
836_2023-06-27,Ренни таблетки жевательные Ментол №24,2023-06-27,345.0,345.0,628.0
837_2023-06-27,Регулакс Пикосульфат капли флакон 20мл,2023-06-27,425.0,309.0,425.0
838_2023-06-27,Анузопрокт суппозитории ректальные №10,2023-06-27,96.0,76.0,96.0
839_2023-06-27,Нольпаза таблетки 40мг №28,2023-06-27,505.0,331.0,505.0
840_2023-06-27,Масло расторопши капсулы 1360мг №90,2023-06-27,298.0,248.0,298.0
841_2023-06-27,Касторовое масло флакон 30мл,2023-06-27,72.0,57.0,72.0
842_2023-06-27,Нольпаза таблетки 20мг №14,2023-06-27,181.0,96.0,181.0
843_2023-06-27,Касторовое масло капсулы №100,2023-06-27,153.0,132.0,153.0
844_2023-06-27,Эманера капсулы 20мг №28,2023-06-27,227.0,175.0,227.0
845_2023-06-27,Слабилен таблетки 5мг №10,2023-06-27,240.0,161.0,240.0
846_2023-06-27,Фамотидин таблетки 20мг №20,2023-06-27,25.0,22.0,25.0
847_2023-06-27,Рабиет капсулы 20мг №14,2023-06-27,659.0,544.0,659.0
848_2023-06-27,Форлакс для детей порошок для приготовления раствора для приема внутрь 4г пакет №20,2023-06-27,269.0,215.0,269.0
849_2023-06-27,Ланцид капсулы 30мг №30,2023-06-27,632.0,507.0,632.0
850_2023-06-27,Вазелиновое масло флакон 25мл,2023-06-27,60.0,46.0,60.0
851_2023-06-27,Форлакс порошок для приготовления раствора для приема внутрь 10г пакет №20,2023-06-27,286.0,202.0,286.0
852_2023-06-27,Белластезин таблетки №10,2023-06-27,121.0,87.0,121.0
853_2023-06-27,Бефунгин раствор для приема внутрь флакон 100мл,2023-06-27,195.0,195.0,325.0
854_2023-06-27,Гутталакс капли флакон 30мл,2023-06-27,678.0,409.0,678.0
855_2023-06-27,Вазелиновое масло флакон 100мл Южфарм,2023-06-27,94.0,70.0,94.0
856_2023-06-27,Пилобакт таблетки комбинированный таблетки и капсулы №42,2023-06-27,1921.0,1384.0,1921.0
857_2023-06-27,Эманера капсулы 20мг №14,2023-06-27,112.0,85.0,112.0
858_2023-06-27,Экспортал детский порошок для приготовления раствора 5г пак. №6,2023-06-27,215.0,215.0,360.0
859_2023-06-27,Ланцид Кит набор таблетки и капсулы №56,2023-06-27,1245.0,877.0,1245.0
860_2023-06-27,Лактулоза премиум порошок для приготовления раствора для приема внутрь  саше №4,2023-06-27,99.0,99.0,194.0
861_2023-06-27,Ланцид капсулы 15мг №30,2023-06-27,488.0,383.0,488.0
862_2023-06-27,Хайрабезол таблетки 10мг №15,2023-06-27,463.0,317.0,463.0
863_2023-06-27,Панум таблетки 20мг №28,2023-06-27,301.0,199.0,301.0
864_2023-06-27,Урсодез капсулы 250мг №50,2023-06-27,756.0,616.0,756.0
865_2023-06-27,Гутталакс таблетки 5мг №20,2023-06-27,357.0,243.0,357.0
866_2023-06-27,Эсслиал форте капсулы 300мг №30,2023-06-27,349.0,349.0,538.0
867_2023-06-27,Самеликс таблетки 400мг №20,2023-06-27,1386.0,1146.0,1386.0
868_2023-06-27,Эсфолив-Лекфарм раствор для инъекций 50мг/мл ампулы 5мл №5,2023-06-27,995.0,829.0,995.0
869_2023-06-27,Омепразол лиофилизат для приготовления раствора для инфузий 40мг флакон №1,2023-06-27,201.0,167.0,201.0
870_2023-06-27,Месакол таблетки 400мг №50,2023-06-27,776.0,591.0,776.0
871_2023-06-27,Салофальк таблетки 500мг №50,2023-06-27,929.0,777.0,929.0
872_2023-06-27,Релиф суппозитории ректальные №10,2023-06-27,691.0,439.0,691.0
873_2023-06-27,Салофальк таблетки 500мг №100,2023-06-27,1848.0,1579.0,1848.0
874_2023-06-27,Драмина таблетки 50мг №10,2023-06-27,270.0,165.0,270.0
875_2023-06-27,Дюспаталин капсулы 200мг №30,2023-06-27,688.0,547.0,688.0
876_2023-06-27,Креон капсулы 10000 ЕД №50 Германия,2023-06-27,546.0,455.0,546.0
877_2023-06-27,Бифиформ капсулы №30,2023-06-27,953.0,591.0,953.0
878_2023-06-27,Мяты перечной настойка флакон 25мл,2023-06-27,30.0,19.0,30.0
879_2023-06-27,Энтерофурил суспензия для приема внутрь 200мг/5мл фл. 90мл,2023-06-27,623.0,486.0,623.0
880_2023-06-27,Креон капсулы 25000 ЕД №20 Россия,2023-06-27,667.0,550.0,667.0
881_2023-06-27,Баралгин М таблетки №20,2023-06-27,331.0,222.0,331.0
882_2023-06-27,Кетанов раствор для инъекций 30мг/мл ампулы 1мл №10,2023-06-27,111.0,83.0,111.0
883_2023-06-27,Долобене гель 45г,2023-06-27,688.0,457.0,688.0
884_2023-06-27,Темпалгин таблетки №20,2023-06-27,256.0,144.0,256.0
885_2023-06-27,Ксефокам лиофилизат для инъекций 8мг флакон №5,2023-06-27,1846.0,1226.0,1846.0
886_2023-06-27,Фервекс порошок для приготовления раствора для приема внутрь детский Малина пакетики №8,2023-06-27,413.0,317.0,413.0
887_2023-06-27,Папаверин таблетки 40мг №20,2023-06-27,60.0,39.0,60.0
888_2023-06-27,Вольтарен раствор для инъекций 75мг ампулы 3мл №5,2023-06-27,128.0,104.0,128.0
889_2023-06-27,Брал таблетки №20,2023-06-27,151.0,96.0,151.0
890_2023-06-27,"Дискус композитум раствор для инъекций ампулы 2,2мл №5",2023-06-27,2231.0,1703.0,2231.0
891_2023-06-27,Цитрамон П Реневал таблетки №10,2023-06-27,83.0,55.0,83.0
892_2023-06-27,Фервекс порошок для приготовления раствора для приема внутрь Малина пакетики №8,2023-06-27,495.0,355.0,495.0
893_2023-06-27,Апизартрон мазь 20г,2023-06-27,506.0,410.0,506.0
894_2023-06-27,"Цель Т раствор для инъекций ампулы 2,2мл №5",2023-06-27,1559.0,1190.0,1559.0
895_2023-06-27,Анальгин таблетки 500мг №10,2023-06-27,32.0,21.0,32.0
