count_index,name,price_withCard,price_withPeriod,price_withoutCard,allowOnlinePayment,isInStock,name_latin,bonuses,averageRating,isAvailable,allowDelivery,isRecipe,group,parsing_day_x,Nosology,Active_ingredient,Product_Group,Brand,Manufacturer,Country,Form_release,Form_release_common,Prescription,Conditions_of_storage,Active_ingredient_compound_name_composition,weight_briefly,Pharmacotherapeutic_group
336_2023-06-27,Фаринорм Бензидамин форте спрей 15мл,267.0,222.0,267.0,1,1,farinorm_benzidamin_forte_sprej_15ml,0.0,0.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый фарингит, Острый тонзиллит, Острый ларингит, Острая инфекция верхних дыхательных путей неуточненная, Хронический фарингит",Бензидамин,"Ангина, Ингалипт, Стрепсилс, Тантум Верде, Гексорал, Йокс, Каметон",Фаринорм Бензидамин,"ООО ""Южфарм""",Россия,Спрей для местного применения,Спрей,Без рецепта,Не выше 25 С,Бензидамин,0.51мг/доза,Not value
337_2023-06-27,Бронхофарм капсулы №30,218.0,178.0,218.0,1,1,bronhofarm_kapsuly_30,12.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,"Алтея корни, Клевер луговой трава, Мать-и-мачехи листья экстракт, Подорожника листья, Чабреца экстракт","Кашель, Гербион, Влажный кашель, От кашля, Доктор мом, Геделикс, Линкас",Бронхофарм,"ООО ""Натурофарм""",Россия,Капсулы,,Без рецепта,Не выше 25 С,Чабреца экстракт+Мать-и-мачехи листья экстракт+Подорожника листья+Алтея корни+Клевер луговой трава,Отсутствует,Муколитические и отхаркивающие средства
339_2023-06-27,Аквалор Беби капли назальные флакон 15мл,309.0,194.0,309.0,1,1,akvalor_bebi_kapli_fl_15ml,10.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Острый синусит, Острая инфекция верхних дыхательных путей неуточненная, Вазомоторный и аллергический ринит, Другие сезонные аллергические риниты",Морская вода,"Аптечка путешественника, Сопли, Промыть нос Промывать нос",Аквалор,YS Lab./Ис Лаб.,Франция,Капли назальные,Капли,Без рецепта,Не выше 25 С,Морская вода,Отсутствует,Увлажнение и очищение носа
340_2023-06-27,"Нафтизин капли назальные 0,1% флакон 15мл",33.0,23.0,33.0,1,1,naftizin_kapli_nazalnye_0_1_flakon_15ml,0.0,0.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Воспаление и закупорка слуховой евстахиевой трубы, Острый назофарингит насморк, Острый синусит, Острый ларингит, Аллергический ринит, вызванный пыльцой растений",Нафазолин,"Тизин, Ксилен, Длянос, Виброцил, Отривин, Лазолван Рино, Риностоп, Африн, Галазолин, Ксимелин, Називин, Назол, Ринонорм, Снуп, Санорин, Пиносол",Нафтизин,"ООО ""БиоФармКомбинат""",Россия,Капли назальные,Капли,Без рецепта,Не выше 25 С,Нафазолин,0.1%,Not value
341_2023-06-27,Анаферон детский капли флакон 25мл,526.0,333.0,526.0,1,1,anaferon_detskij_kapli_fl_25ml,13.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острая инфекция верхних дыхательных путей неуточненная, Грипп, вызванный идентифицированным вирусом гриппа",Антитела к гамма интерферону человека аффинно очищенные,"Домашняя аптечка, Аптечка путешественника, Ингавирин",Анаферон,"ООО ""Материа Медика Холдинг НПФ""",Россия,Капли для приема внутрь,Капли,Без рецепта,Не выше 25 С,Антитела к гамма интерферону человека аффинно очищенные,Отсутствует,Противовирусные средства внутреннего применения
342_2023-06-27,Горпилс пастилки Апельсин №24,188.0,157.0,188.0,1,1,gorpils_pastilki_apelsin_24,0.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Кандидозный стоматит, Острый фарингит, Острый тонзиллит, Острый ларингит, Хронический фарингит","Амилметакрезол, Дихлорбензиловый спирт","Тонзилгон, Ангина, Стрепсилс, Тантум Верде, Гексорал, Гомеовокс, Линкас, Граммидин",Горпилс,Gepach Int./ Джепак,Индия,Пастилки,Пастилки,Без рецепта,Не выше 25 С,Дихлорбензиловый спирт+Амилметакрезол,1.2мг+0.6мг,Средства при боли в горле
343_2023-06-27,Энгистол таблетки №50,661.0,493.0,661.0,1,1,engistol_tabletki_50,0.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острая инфекция верхних дыхательных путей неуточненная, Грипп, вызванный идентифицированным вирусом гриппа, Лихорадка неясного происхождения",Винцетоксикум гирундинария,Not value,Энгистол,Biologische Heilmittel Heel GmbH/ Хеель,Германия,Таблетки,Таблетки,Без рецепта,Не выше 30 С,Винцетоксикум гирундинария,Отсутствует,Противовирусные средства внутреннего применения
344_2023-06-27,Тораксол Солюшн таблетки диспергируемые 30мг №10,130.0,124.0,130.0,1,1,toraksol_solyushn_tabletki_dispergiruemye_30mg_10,9.0,0.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Мокрота, Острый бронхит, Хронический бронхит неуточненный, Астма, Бронхоэктатическая болезнь",Амброксол,"Кашель, Влажный кашель, От кашля, таблетки от кашля, Лазолван, Амбробене",Тораксол,"ООО ""Озон""",Россия,Таблетки диспергируемые,Таблетки,Без рецепта,Не выше 25 С,Амброксол,30мг,Муколитические и отхаркивающие средства
345_2023-06-27,Аква марис Беби спрей назальный флакон 150мл,623.0,378.0,623.0,1,1,akva_maris_bebi_fl_150ml,23.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Грипп, вызванный идентифицированным вирусом гриппа, Другие уточненные профилактические меры",Морская вода,"Аптечка путешественника, Сопли, Промыть нос Промывать нос",Аква Марис,Jadran Galenski Laboratoriej d.d/ Ядран Галенски Лабораторий,Хорватия,Спрей назальный,Спрей,Not value,Не выше 25 С,Морская вода,Отсутствует,Увлажнение и очищение носа
346_2023-06-27,Шалфей Премиум 550мг таблетки №20,153.0,133.0,153.0,1,1,shalfej_premium_550mg_tabletki_20,0.0,0.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,Экстракт шалфея,"Тонзилгон, Ангина, Стрепсилс, Тантум Верде, Гексорал, Доктор мом, Гомеовокс, Линкас, Граммидин",Шалфей Премиум,ООО Фарминтегро,Россия,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Экстракт шалфея,Отсутствует,Not value
348_2023-06-27,Эвкалипт таблетки для горла №24,148.0,118.0,148.0,1,1,evkalipt_tabletki_dlya_gorla_24,0.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,"Левоментол, Эвкалипта масло","Тонзилгон, Ангина, Стрепсилс, Тантум Верде, Гексорал, Доктор мом, Гомеовокс, Линкас, Граммидин",Эвкалипт,"ООО ""Фармацевтическая Фабрика"" Пенза",Россия,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Левоментол+Эвкалипта масло,Отсутствует,Not value
350_2023-06-27,Спрей для очищения и увлажнения носа с Д-пантенолом флакон 50мл,174.0,143.0,174.0,1,1,sprej_dlya_ochishcheniya_i_uvlazhneniya_nosa_s_dpantenolom_50ml,11.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Острый синусит, Вазомоторный ринит, Аллергический ринит, вызванный пыльцой растений, Другие аллергические риниты",Морская вода,"Аптечка путешественника, Сопли, Промыть нос Промывать нос, Аквалор, Аква марис, Долфин, Линаква, Маример, Физиомер",Спрей для очищения и увлажнения с Д-пантенолом,"ПКФ ""Две линии""",Россия,Спрей назальный,Спрей,Not value,5-25 С,Морская вода,Отсутствует,Увлажнение и очищение носа
351_2023-06-27,Сироп солодки с витамином С флакон 250мл,101.0,91.0,101.0,1,1,sirop_solodki_s_vitaminom_s_fl_250ml,5.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,Экстракт солодки,"Кашель, Гербион, Влажный кашель, От кашля, Геделикс, Сироп солодки, Линкас",Сироп Солодки,"ООО ""Биоинвентика""",Россия,Сироп для приема внутрь,Сироп,Без рецепта,Не выше 25 С,Экстракт солодки,Отсутствует,Not value
352_2023-06-27,Аква марис Спрей назальный флакон 30мл,394.0,256.0,394.0,1,1,akva_maris_sprej_fl_30ml,17.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Грипп, вызванный идентифицированным вирусом гриппа, Вазомоторный и аллергический ринит, Другие уточненные профилактические меры",Морская вода,"Аптечка путешественника, Сопли, Промыть нос Промывать нос",Аква Марис,Jadran Galenski Laboratoriej d.d/ Ядран Галенски Лабораторий,Хорватия,Спрей назальный,Спрей,Без рецепта,Не выше 25 С,Морская вода,Отсутствует,Увлажнение и очищение носа
353_2023-06-27,Протаргол 2% спрей флакон 15мл,194.0,163.0,194.0,1,1,protargol_2_sprej_15ml,0.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,Серебра протеинат,"Насморк, Капли от насморка, Ксилен, Отривин, Сиалор, Протаргол",ПростаЛор (протаргол),"ООО ""Фармновация""",Россия,Спрей назальный,Спрей,Not value,Не выше 25 С,Серебра протеинат,2%,Not value
354_2023-06-27,Нео - ангин таблетки для рассасывания №24,308.0,257.0,308.0,1,1,neoangin_tabletki_dlya_rassasyvaniya_24,17.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Кандидозный стоматит, Острый фарингит, Острый тонзиллит, Острый ларингит и трахеит, Гингивит и болезни пародонта","Амилметакрезол, Дихлорбензиловый спирт, Левоментол","Домашняя аптечка, Аптечка путешественника, Тонзилгон, Ангина, Стрепсилс, Тантум Верде, Гексорал, Доктор мом, Граммидин",Нео-ангин,Divapharma GmbH/ Дивафарма Кнуфайнк,Германия,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Амилметакрезол+Дихлорбензиловый спирт+Левоментол,0.6мг+1.2мг+5.9мг,Средства при боли в горле
355_2023-06-27,Сироп Алтея Грудной смягчающий флакон 150мл,122.0,101.0,122.0,1,1,sirop_alteya_grudnoj_smyagchayushchij_flakon_150ml,8.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,Алтейного корня экстракт,"Кашель, Гербион, Влажный кашель, От кашля, Геделикс, Линкас",Сироп Алтея Грудной смягчающий,"ООО ""Грин Сайд""",Россия,Сироп для приема внутрь,Сироп,Без рецепта,Не выше 25 С,Алтейного корня экстракт,Отсутствует,Not value
356_2023-06-27,КамеСпрей спрей 50мл,148.0,118.0,148.0,1,1,kamesprej_sprej_50ml,5.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,Not value,"Домашняя аптечка, Сегодня покупают, Аптечка путешественника, Ангина, Ингалипт, От боли в горле, Стрепсилс, Тантум Верде, Гексорал, Доктор мом, Йокс, Каметон, Граммидин",КамеСпрей,"ООО ""Эксперт БИО"" г. Санкт-Петербург",Россия,Спрей для местного применения,Спрей,Not value,5-25 С,Not value,Отсутствует,Средства при боли в горле
358_2023-06-27,Долфин Устройство для промывания носа для взрослых флакон 240мл + средство №30,757.0,631.0,757.0,1,1,dolfin_ustrojstvo_dlya_promyvaniya_nosa_dlya_vzroslyh_240ml__srvo_30,28.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Острый синусит, Вазомоторный и аллергический ринит, Гипертрофия аденоидов",Not value,"Аптечка путешественника, Сопли, Промыть нос Промывать нос",Долфин,"ООО ""Алвоген Фарма""",Россия,Порошок для наружного применения,Порошок,Not value,Обычный,Not value,Отсутствует,Увлажнение и очищение носа
359_2023-06-27,"Риномарис спрей назальный 0,05% флакон 15мл",162.0,125.0,162.0,1,1,rinomaris_sprej_nazalnyj_0_05_fl_15ml,8.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Гнойный и неуточненный средний отит, Воспаление и закупорка слуховой евстахиевой трубы, Острый назофарингит насморк, Острый синусит, Аллергический ринит, вызванный пыльцой растений",Ксилометазолин,"Домашняя аптечка, Аптечка путешественника, Сопли, Насморк, Капли от насморка, Тизин, Длянос, Виброцил, Лазолван Рино, Риностоп",Риномарис,Jadran Galenski Laboratoriej d.d/ Ядран Галенски Лабораторий,Хорватия,Спрей назальный,Спрей,Без рецепта,Не выше 25 С,Ксилометазолин,0.05%,Средства от насморка
360_2023-06-27,Аква марис Плюс спрей назальный флакон 30мл,428.0,285.0,428.0,1,1,akva_maris_plyus_sprej_fl_30ml,19.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Острый синусит, Грипп, вызванный идентифицированным вирусом гриппа, Вазомоторный и аллергический ринит, Другие уточненные профилактические меры","Декспантенол, Морская вода","Аптечка путешественника, Сопли, Промыть нос Промывать нос",Аква Марис,Jadran Galenski Laboratoriej d.d/ Ядран Галенски Лабораторий,Хорватия,Спрей назальный,Спрей,Not value,Не выше 25 С,Морская вода+Декспантенол,Отсутствует,Увлажнение и очищение носа
361_2023-06-27,"Снуппик капли назальные 0,01% флакон 5мл",281.0,192.0,281.0,1,1,snuppik_kapli_naz_0_01_fl_5ml,0.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Воспаление и закупорка слуховой евстахиевой трубы, Острый назофарингит насморк, Острый синусит, Аллергический ринит, вызванный пыльцой растений, Другие аллергические риниты",Оксиметазолин,"Капли в нос, Капли от насморка",Снуппик,Hemomont d.o.o/Хемомонт д.o.o,Черногория,Капли назальные,Капли,Без рецепта,Не выше 25 С,Оксиметазолин,0.01%,Not value
362_2023-06-27,Джосет сироп флакон 200мл,395.0,247.0,395.0,0,1,dzhoset_sirop_fl_200ml,16.0,5.0,1,0,1,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Коклюш, Мокрота, Эмфизема, Туберкулез органов дыхания, подтвержденный бактериологически и гистологически, Острый ларингит и трахеит","Бромгексин, Гвайфенезин, Сальбутамол","Кашель, Влажный кашель, От кашля, Аскорил",Джосет,Unique Pharmaceutical Lab/ Юник Фармасьютикал,Индия,Сироп для приема внутрь,Сироп,Рецептурный,Не выше 30 С,Бромгексин+Гвайфенезин+Сальбутамол,2мг+50мг+1мг,Муколитические и отхаркивающие средства
363_2023-06-27,Фито-Арома Таблетки для горла №50,163.0,144.0,163.0,1,1,fitoaroma_tabletki_dlya_gorla_500mg_50,9.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,"Аскорбиновая кислота, Ментол, Мяты перечной масло, Шалфея масло, Эвкалипта масло","Домашняя аптечка, Аптечка путешественника, Тонзилгон, Ангина, От боли в горле, таблетки от кашля, Стрепсилс, Тантум Верде, Гексорал, Доктор мом, Гомеовокс, Линкас, Граммидин",ФитоАрома,"ООО ""Фармгрупп""",Россия,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Аскорбиновая кислота+Эвкалипта масло+Шалфея масло+Мяты перечной масло+Ментол,Отсутствует,Not value
365_2023-06-27,Аква марис Эктоин спрей назальный флакон 20мл,714.0,432.0,714.0,1,1,akva_maris_ektoin_sprej_fl_20ml,25.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Вазомоторный и аллергический ринит, Аллергический ринит, вызванный пыльцой растений, Другие аллергические риниты, Другие уточненные профилактические меры","Морская вода, Эктоин","Аптечка путешественника, Сопли, Промыть нос Промывать нос",Аква Марис,Jadran Galenski Laboratoriej d.d/ Ядран Галенски Лабораторий,Хорватия,Спрей назальный,Спрей,Not value,Не выше 25 С,Морская вода+Эктоин,Отсутствует,Увлажнение и очищение носа
366_2023-06-27,Фарингосепт таблетки №20,354.0,234.0,354.0,1,1,faringosept_tabletki_20,0.0,4.5,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый тонзиллит, Хронический тонзиллит, Гингивит и болезни пародонта, Стоматит и родственные поражения, Другие уточненные профилактические меры",Амбазон,"Домашняя аптечка, Аптечка путешественника, Тонзилгон",Фарингосепт,Ranbaxy Lab. Ltd/ Ранбакси,Румыния,Таблетки для рассасывания,Таблетки,Без рецепта,Не выше 25 С,Амбазон,10мг,Средства при боли в горле
367_2023-06-27,Панавир Инлайт спрей 40мл,443.0,332.0,443.0,1,1,panavir_inlajt_sprej_gel_40ml,13.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,Другие уточненные профилактические меры,Панавир,"Домашняя аптечка, Аптечка путешественника, Ингавирин, Циклоферон",Панавир Инлайт,"ЗАО ""Зеленая Дубрава""",Россия,Спрей для местного применения,Спрей,Без рецепта,Не выше 25 С,Панавир,Отсутствует,Противовирусные средства наружного применения
368_2023-06-27,Амброксол таблетки 30мг №20,97.0,92.0,97.0,1,1,ambroksol_tablenki_30mg_20,0.0,0.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Кашель, Бактериальная пневмония, не классифицированная в других рубриках, Острый бронхит, Хронический бронхит неуточненный, Другая хроническая обструктивная легочная болезнь",Амброксол,Not value,Амброксол,"АО ""Акрихин ХФК""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Амброксол,30мг,Муколитические и отхаркивающие средства
369_2023-06-27,Морская вода косметическая Магия Черного моря спрей 100мл,119.0,119.0,238.0,1,1,morskaya_voda_kosmeticheskaya_magiya_chernogo_morya_sprej_100ml,14.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Острый синусит, Вазомоторный ринит, Аллергический ринит, вызванный пыльцой растений, Другие аллергические риниты",Морская вода,"Аквалор, Аква марис, Долфин, Линаква, Маример, Физиомер",Морская вода,"ООО ""Агро-Эксим""",Россия,Спрей назальный,Спрей,Not value,Обычный,Морская вода,Отсутствует,Not value
370_2023-06-27,Горпилс пастилки Лимон №24,184.0,154.0,184.0,1,1,gorpils_past_limon_24,0.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Кандидозный стоматит, Острый фарингит, Острый тонзиллит, Острый ларингит, Хронический фарингит","Амилметакрезол, Дихлорбензиловый спирт","Тонзилгон, Ангина, Стрепсилс, Тантум Верде, Гексорал, Гомеовокс, Линкас, Граммидин",Горпилс,Gepach Int./ Джепак,Индия,Пастилки,Пастилки,Без рецепта,Обычный,Дихлорбензиловый спирт+Амилметакрезол,1.2мг+0.6мг,Средства при боли в горле
372_2023-06-27,Аква марис Стронг спрей назальный флакон 30мл,421.0,270.0,421.0,1,1,akva_maris_strong_sprej_nazalnyj_fl_30ml,17.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Острый синусит, Острый фарингит, Хронический ринит, назофарингит и фарингит, Хронический синусит",Морская вода,"Аптечка путешественника, Сопли, Промыть нос Промывать нос",Аква Марис,Jadran Galenski Laboratoriej d.d/ Ядран Галенски Лабораторий,Хорватия,Спрей назальный,Спрей,Без рецепта,Не выше 25 С,Морская вода,Отсутствует,Увлажнение и очищение носа
373_2023-06-27,Оралсепт спрей флакон 30мл,452.0,322.0,452.0,1,1,oralsept_sprej_30ml,0.0,4.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Кандидозный стоматит, Острый назофарингит насморк, Острый фарингит, Острый тонзиллит, Острый ларингит и трахеит",Бензидамин,"Домашняя аптечка, Аптечка путешественника, Ангина, Ингалипт, Йокс, Каметон",Оралсепт,ReplekPharm A.D./ РеплекФарм,Македония,Спрей для местного применения,Спрей,Без рецепта,Не выше 25 С,Бензидамин,0.255мг/доза,Прочие средства в ЛОР
374_2023-06-27,Ацетилцистеин лонг 600мг таблетки шипучие №10,194.0,174.0,194.0,1,1,acetilcistein_long_600mg_shipuchie_tabletki_10,0.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,Ацетилцистеин,"Кашель, АЦЦ, Влажный кашель, От кашля",Ацетилцистеин,"ООО ""Мирролла""",Россия,Таблетки шипучие,Таблетки,Без рецепта,Не выше 25 С,Ацетилцистеин,600мг,Not value
375_2023-06-27,Долфин Устройство детское для промывания носа 120мл + средство №30,649.0,541.0,649.0,1,1,dolfin_ustrojstvo_detskoe_dlya_promyvaniya_nosa_120ml__srvo_30,23.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый назофарингит насморк, Острый синусит, Вазомоторный и аллергический ринит, Гипертрофия аденоидов",Not value,"Аптечка путешественника, Сопли, Промыть нос Промывать нос",Долфин,"ООО ""Алвоген Фарма""",Россия,Порошок для наружного применения,Порошок,Not value,Обычный,Not value,Отсутствует,Увлажнение и очищение носа
377_2023-06-27,"Нафтизин капли назальные 0,1% флакон 15мл",52.0,40.0,52.0,1,1,naftizin_plyus_kapli_nazalnye_0_1_flakon_15ml,0.0,0.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Острый атопический конъюнктивит, Другие конъюнктивальные васкулярные болезни и кисты, Воспаление и закупорка слуховой евстахиевой трубы, Острый назофарингит насморк, Острый синусит",Нафазолин,"Насморк, Капли в нос, Капли от насморка, Тизин, Ксилен, Длянос, Виброцил, Отривин, Лазолван Рино, Риностоп, Африн, Галазолин, Ксимелин, Називин, Назол, Ринонорм, Снуп, Санорин, Пиносол",Нафтизин,"ООО ""Гротекс""",Россия,Капли назальные,Капли,Без рецепта,Не выше 25 С,Нафазолин,0.1%,Not value
378_2023-06-27,Люгофлю спрей 50мл,128.0,98.0,128.0,1,1,lyugoflyu_sprej_50ml,5.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,"Глицерол, Йод, Калия йодид","Домашняя аптечка, Ангина, Ингалипт, От боли в горле, Стрепсилс, Тантум Верде, Гексорал, Доктор мом, Йокс, Каметон, Граммидин",Люгофлю/Люголь,"ООО ""Эксперт БИО"" г. Санкт-Петербург",Россия,Спрей для местного применения,Спрей,Not value,Не выше 25 С,Йод+Глицерол+Калия йодид,Отсутствует,Средства при боли в горле
379_2023-06-27,Бронхонорм сироп флакон 100мл,118.0,98.0,118.0,1,1,bronhonorm_sirop_fl_100ml,6.0,5.0,1,1,0,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,,"Боярышник плоды, Дягиля корни и корневища, Мать-и-мачехи листья, Подорожника листья, Солодки корни, Чабреца трава, Шиповника плоды, Трава горца птичьего","Кашель, Гербион, Влажный кашель, От кашля, Геделикс, Линкас",Бронхонорм,"ООО ""Алсу""",Россия,Сироп для приема внутрь,Сироп,Без рецепта,5-25 С,Дягиля корни и корневища+Солодки корни+Подорожника листья+Чабреца трава+Шиповника плоды+Боярышник плоды+Мать-и-мачехи листья+Трава горца птичьего,Отсутствует,Not value
380_2023-06-27,Кетопрофен раствор для полоскания 16мг/мл флакон 150мл,301.0,247.0,301.0,0,1,ketoprofen_rastvor_dlya_poloskaniya_16mgml_flakon_150ml,0.0,5.0,1,0,1,sredstva_dlya_lecheniya_prostudy_i_grippa,2023-06-27,"Пародонтоз, Острый фарингит, Острый ларингит, Стоматит и родственные поражения, Рецидивирующие афты полости рта",Кетопрофен,"Ангина, Ингалипт",Кетопрофен,"ООО ""Тульская ФФ""",Россия,Раствор для местного применения,Растворы,Рецептурный,Не выше 25 С,Кетопрофен,16мг/мл,Not value
381_2023-06-27,Ферментозим 10 000 таблетки №30,164.0,144.0,164.0,1,1,fermentozim_10_000_tabletki_30,7.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Кистозный фиброз, Гастрит и дуоденит, Диспепсия, Неинфекционный гастроэнтерит и колит неуточненный, Функциональная диарея",Панкреатин,"Домашняя аптечка, Аптечка путешественника, Мезим, Пищеварение, Панкреатин, Эрмиталь, Мезим форте, Микразим",Ферментозим,"ООО ""Квадрат С""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Панкреатин,10000ЕД,Ферментные средства
382_2023-06-27,Метилурацил суппозитории ректальные 500мг №10,165.0,111.0,165.0,0,1,metiluracil_supp_rektalnye_500mg_10,0.0,0.0,1,0,1,zheludochnokishechnye,2023-06-27,"Язвенный колит, Трещина и свищ области заднего прохода и прямой кишки, Другие уточненные болезни кишечника",Диоксометилтетрагидропиримидин,"От геморроя, Свечи от гемороя, Релиф, Натальсид",Метилурацил,"ОАО ""Нижфарм""",Россия,Суппозитории ректальные,Суппозитории,Рецептурный,Не выше 25 С,Диоксометилтетрагидропиримидин,500мг,Противогеморроидальные средства
383_2023-06-27,Лоперамид Велфарм капсулы 2мг №10,36.0,34.0,36.0,1,1,loperamid_kapsuly_2mg_10,0.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Диарея и гастроэнтерит предположительно инфекционного происхождения, Функциональная диарея, Дисфункция после колостомии и энтеростомии",Лоперамид,"Понос, Смекта, Имодиум, Бактисубтил, Энтерол, Диара, Неосмектит, Диарея, Отравление",Лоперамид,"ООО ""Велфарм""",Россия,Капсулы,,Без рецепта,Не выше 25 С,Лоперамид,2мг,Not value
384_2023-06-27,Мотогастрик таблетки 10мг №10,95.0,74.0,95.0,0,1,motogastrik_tabletki_10mg_10,0.0,0.0,1,0,1,zheludochnokishechnye,2023-06-27,"Тошнота и рвота, Гастроэзофагеальный рефлюкс с эзофагитом, Диспепсия, Другие уточненные болезни желудка и двенадцатиперстной кишки, Другие уточненные функциональные кишечные нарушения",Домперидон,"От тошноты рвоты, Пищеварение, Тошнота. Рвота, Мотилиум",Мотогастрик,"ЗАО ""Алси Фарма""",Россия,Таблетки,Таблетки,Рецептурный,Не выше 25 С,Домперидон,10мг,Противорвотные средства
385_2023-06-27,Необутин таблетки 100мг №10,375.0,269.0,375.0,1,1,neobutin_tab_100mg_10,0.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,"Запор, Тошнота и рвота, Синдром раздраженного кишечника, Гастроэзофагеальный рефлюкс, Диспепсия",Тримебутин,"От тошноты рвоты, Болит живот",Необутин,"АО ""Алиум""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Тримебутин,100мг,Not value
386_2023-06-27,Экофурил суспензия для приема внутрь 200мг/5мл фл. 90мл,430.0,355.0,430.0,1,1,ekofuril_suspenziya_dlya_priema_vnutr_200mg5ml_fl_90ml,19.0,0.0,1,1,0,zheludochnokishechnye,2023-06-27,"Холера, Тиф и паратиф, Кишечные инфекции, Другие сальмонеллезные инфекции, Шигеллез",Нифуроксазид,"Понос, Диарея, Отравление",Экофурил,Авва-Рус/Сти-Мед-Сорб,Россия,Суспензия для приема внутрь,Суспензия,Без рецепта,Не выше 25 С,Нифуроксазид,40мг/мл,Средства при диарее
387_2023-06-27,Висмута трикалия дицитрат таблетки 120мг №112,698.0,606.0,698.0,1,1,vismuta_trikaliya_dicitrat_tab_120mg_112,43.0,5.0,1,1,0,zheludochnokishechnye,2023-06-27,,Висмута трикалия дицитрат,"Денол, Новобисмол",Висмута трикалия дицитрат,"ООО ""Озон""",Россия,Таблетки,Таблетки,Без рецепта,Не выше 25 С,Висмута трикалия дицитрат,120мг,Противоязвенные средства
