group,name_item,href_name,price,producer
bol-temperatura,Ортофен гель 5% 30г (Вертекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ortofen-gel-5-30g-28_17729/,183.0,"Вертекс, Россия"
bol-temperatura,Ортофен гель 5% 50г (Вертекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ortofen-gel-5-50g-71_17730/,293.0,"Вертекс, Россия"
bol-temperatura,Анальгин таб 500мг N20 (Обновление),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/analgin-tab-05-n20-3_17846/,111.0,"Обновление ПФК, Россия"
bol-temperatura,Новиган таб 400мг N10 (Д-р Реддис),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/novigan-tab-400mg-n10-15_18056/,127.0,"Д-р Редди`с, Индия"
bol-temperatura,Целебрекс капс 200мг N10 (Пфайзер),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/celebreks-kaps-200mg-n10-14_18060/,544.0,"Пфайзер, США"
bol-temperatura,Целебрекс капс 100мг N10 (Пфайзер),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/celebreks-kaps-100mg-n10-17_18134/,606.0,"Пфайзер, США"
bol-temperatura,Целебрекс капс 200мг N30 (Пфайзер),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/celebreks-kaps-200mg-n30-65_18382/,1465.0,"Пфайзер, США"
bol-temperatura,Нурофен сусп апельсин 100мг/5мл 150мл (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-susp-apelsin-100mg5ml-150ml-37_18576/,226.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Скипидарная мазь туба 25г (Самарамедпром),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/skipidarnaya-maz-25g-50_18877/,21.0,"Самарамедпром, Россия"
bol-temperatura,Нурофен таб 200мг N10 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-tab-200mg-n10-30_18900/,95.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Нурофен таб 200мг N20 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-tab-200mg-n20-18_18901/,189.0,"Рекитт Бенк, Великобритания"
bol-temperatura,Цитрамон П таб N20 (Обновление),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/citramon-p-tab-n20-56_19029/,88.0,"Обновление ПФК, Россия"
bol-temperatura,Тантум Верде форте спрей 15мл (Анджелини),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/tantum-verde-forte-sprey-15ml-39_19246/,488.0,"Азиенде Кимике Риуните Анжелини Франческо А.К.Р.А., Италия"
bol-temperatura,Солпадеин Фаст таб N12 (Глаксо),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/solpadein-fast-tab-n12-65_19571/,223.0,"Фамар С.А., Греция"
bol-temperatura,Нурофен Экспресс форте капс 400мг N20 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-ekspress-forte-kaps-400mg-n20-94_19846/,365.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Нурофен Экспресс форте капс 400мг N10 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-ekspress-forte-kaps-400mg-n10-43_19847/,186.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,"Мовалис амп 15мг 1,5мл N5 (Берингер)",https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/movalis-amp-15mg-15ml-n5-67_20078/,1020.0,"Берингер Ингельхайм, Австрия"
bol-temperatura,Ксефокам таб 8мг N30 (Нижфарм),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ksefokam-tab-8mg-n30-47_20164/,798.0,"Такеда ГмбХ, Япония"
bol-temperatura,Ксефокам таб 8мг N10 (Нижфарм),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ksefokam-tab-8mg-n10-69_20235/,427.0,"Такеда ГмбХ, Япония"
bol-temperatura,Фламадекс р-р для в/м и в/в введ 25мг/мл 2мл N5 (Сотекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/flamadeks-r-r-dlya-vm-i-vv-vved-25mgml-2ml-n5-80_20737/,203.0,"Сотекс, Россия"
bol-temperatura,Ортофен таб 25мг N20 (Татхимфарм),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ortofen-tab-0025-n20-74_21025/,22.0,"Татхимфармпрепараты, Россия"
bol-temperatura,Дексалгин р-р д/ин 25мг/мл 2мл N10 (Берлин),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/deksalgin-r-r-din-25mgml-2ml-n10-40_21060/,522.0,"Берлин-Хеми/Менарини, Германия"
bol-temperatura,Нурофен Экспресс капс N8 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-ekspress-kaps-n8-55_21839/,124.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Нурофен Экспресс капс N16 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-ekspress-kaps-n16-87_21904/,237.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Нурофен сусп апельсин 100мг/5мл 200мл (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-susp-apelsin-100mg5ml-200ml-47_22453/,294.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Кетодексал р-р д/ин 25мг/мл 2мл N5 (Ромфарма),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ketodeksal-r-r-din-25mgml-2ml-n5-24_23398/,180.0,"К.О.Ромфарм, Румыния"
bol-temperatura,Фламадекс таб п/о 25мг N10 (Сотекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/flamadeks-tab-po-25mg-n10-19_23411/,242.0,"Сотекс, Россия"
bol-temperatura,Налгезин форте таб п/о 550мг N20 (КРКА),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nalgezin-forte-tab-po-550mg-n20-92_24924/,441.0,"КРКА, Словения"
bol-temperatura,Кеторолак-Солофарм амп 30мг/мл 1мл N10 (Гротекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ketorolak-solofarm-amp-30mgml-1ml-n10-32_25301/,79.0,"Гротекс, Россия"
bol-temperatura,Цитрамон ЭкстраКап капс N10 (Фармстандарт МНН),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/citramon-ekstra-kaps-n10-26_25951/,77.0,"Фармстандарт, Россия"
bol-temperatura,Некст Уно Экспресс капс 200мг N10 (ОТИСИ),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nekst-uno-ekspress-kaps-200mg-n10-32_26649/,154.0,"Отисифарм, Россия"
bol-temperatura,Дексонал таб п/пл/о 25мг N10 (Алиум),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/deksonal-tab-pplo-25mg-n10-62_26880/,351.0,"Оболенское ФП, Россия"
bol-temperatura,Ибупрофен сусп внутрь д/дет 100мг/5мл 100мл (Эколаб),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ibuprofen-susp-vnutr-ddet-100mg5ml-100ml-39_27914/,86.0,"Эколаб, Россия"
bol-temperatura,Вольтарен эмульгель 1% 50г (Глаксо),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/voltaren-emulgel-1-50g-63_27942/,399.0,"Новартис, Швейцария"
bol-temperatura,Кофицил-плюс таб N20 (Фармстандарт МНН),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/koficil-plyus-tab-n20-65_28440/,39.0,"Фармстандарт, Россия"
bol-temperatura,Брустан таб N10 (Санфарма),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/brustan-tab-n10-71_28598/,166.0,"Ранбакси Лабораториз Лимитед, Индия"
bol-temperatura,Дексалгин гран д/приг р-ра 25мг N10 (Берлин),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/deksalgin-granuly-dprig-r-ra-25mg-n10-43_29094/,350.0,"Берлин-Хеми/Менарини Фарма, Германия"
bol-temperatura,Нимулид таб линг 100мг N10 (Панбио),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nimulid-tab-ling-100mg-n10-10_29653/,276.0,"Панацея Биотек, Индия"
bol-temperatura,Оки р-р д/мест примен 16мг/мл 150мл (Домпе СпА),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/oki-r-r-dmest-primen-16mgml-150ml-25_29818/,846.0,"Домпе, Италия"
bol-temperatura,Фламакс форте таб 100мг N20 (Сотекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/flamaks-forte-tab-100mg-n20-75_29939/,118.0,"Сотекс, Россия"
bol-temperatura,Фламакс амп 50мг/мл 2мл N5 (Сотекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/flamaks-amp-50mgml-2ml-n5-63_29940/,134.0,"Сотекс, Россия"
bol-temperatura,Артрозилен гель 5% 50г (СиэсСи),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/artrozilen-gel-5-50g-83_30400/,460.0,"Домпе, Италия"
bol-temperatura,Дип рилиф гель 50г (Свикс Хэлскеа),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/dip-rilif-gel-50g-95_30494/,385.0,"Ментолатум, Великобритания"
bol-temperatura,Тантум Роза пор 500мг N10 ( Анжелини Франческо),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/tantum-roza-por-500mg-n10-81_30543/,639.0,"Азиенде Кимике Риуните Анжелини Франческо А.К.Р.А., Италия"
bol-temperatura,Оки супп 160мг N10 (Домпе СпА),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/oki-supp-160mg-n10-12_30621/,250.0,"Домпе, Италия"
bol-temperatura,Налгезин форте таб п/о 550мг N10 (КРКА),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nalgezin-forte-tab-po-550mg-n10-60_30647/,341.0,"KRKA, Словения"
bol-temperatura,Нурофен Экспресс гель 5% 50г (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-gel-5-50g-10_30733/,124.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Индометацин мазь 10% 30г (Биосинтез),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/indometacin-maz-10-30g-62_31626/,74.0,"Биосинтез, Россия"
bol-temperatura,Индометацин супп 100мг N10 (Биосинтез),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/indometacin-supp-100mg-n10-52_31712/,63.0,"Биосинтез, Россия"
bol-temperatura,"Диклофенак капли глаз 0,1% 5мл (Ромфарм)",https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/diklofenak-kapli-glazn-01-5ml-72_31802/,59.0,"К.О.Ромфарм, Румыния"
bol-temperatura,Аэртал таб 100мг N20 (Гедеон),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/aertal-tab-100mg-n20-94_31881/,461.0,"Гедеон, Венгрия"
bol-temperatura,Ксефокам рапид таб 8мг N12 (Нижфарм),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ksefokam-rapid-tab-8mg-n12-26_32099/,493.0,"Такеда ГмбХ, Япония"
bol-temperatura,Красавки супп 15мг N10 (Нижфарм),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/krasavki-supp-0015-n10-53_32295/,62.0,
bol-temperatura,Анальгин амп 50% 2мл N10 (Ереван),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/analgin-amp-50-2ml-n10-7_32603/,86.0,"Ереванская ХФФ, Армения"
bol-temperatura,Меновазин 40мл (Женел Трейнд),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/menovazin-40ml-79_32619/,39.0,"Самарамедпром, Россия"
bol-temperatura,Фламакс капс 50мг N25 (Сотекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/flamaks-kaps-50mg-n25-1_33264/,98.0,"Сотекс, Россия"
bol-temperatura,Нурофен форте таб 400мг N12 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-forte-tab-400mg-n12-42_33394/,102.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Дексалгин р-р д/ин 25мг/мл 2мл N5 (Берлин),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/deksalgin-r-r-din-25mgml-2ml-n5-83_33489/,237.0,"Берлин-Хеми, Германия"
bol-temperatura,Вольтарен эмульгель 1% 100г (Глаксо),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/voltaren-emulgel-1-100g-24_33572/,599.0,"Новартис, Швейцария"
bol-temperatura,Пенталгин таб п/о N12 (ОТИСИ),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/pentalgin-tab-po-n12-28_33599/,143.0,"Фармстандарт, Россия"
bol-temperatura,Фламакс амп 50мг/мл 2мл N10 (Сотекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/flamaks-amp-50mgml-2ml-n10-77_34334/,225.0,"Сотекс, Россия"
bol-temperatura,"Артрозан амп 6мг/мл 2,5 мл N3 (Фармстандарт РХ)",https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/artrozan-amp-6mgml-25-ml-n3-78_34357/,236.0,"Фармстандарт-Уфавита, Россия"
bol-temperatura,Ибупрофен гель 5% 50г (Вертекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ibuprofen-gel-5-50g-34_34984/,94.0,"Вертекс, Россия"
bol-temperatura,Дип рилиф гель 100г (Свикс Хэлскеа),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/dip-rilif-gel-100g-46_35205/,704.0,"Ментолатум, Великобритания"
bol-temperatura,Нимулид сусп 50мг/5мл 60мл (Панбио),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nimulid-susp-50mg5ml-60ml-98_35970/,330.0,"Панацея Биотек, Индия"
bol-temperatura,Оки гранулят пак 80мг/2г N12 (СиэсСи),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/oki-granulyat-pak-80mg2g-n12-21_36210/,391.0,"Домпе, Италия"
bol-temperatura,Ортофен мазь 2% 50г (Вертекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ortofen-maz-2-50g-34_36466/,168.0,"Вертекс, Россия"
bol-temperatura,Камфорное масло 10% 30мл (Иваново фф),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/kamfornoe-maslo-10-30ml-36_36546/,35.0,
bol-temperatura,Солпадеин Фаст таб раств N12 (Глаксо),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/solpadein-fast-tab-rastv-n12-95_36936/,319.0,"Фамар С.А., Греция"
bol-temperatura,Нурофен сусп клубника 100мг/5мл 100мл (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-susp-klubnika-100mg5ml-100ml-59_37045/,134.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Ибупрофен таб п/пл/о 400мг N20 (Синтез),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ibuprofen-tab-po-04-n20-86_37287/,44.0,"Синтез, Россия"
bol-temperatura,"Аэртал крем 1,5% 60г (Гедеон)",https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/aertal-krem-15-60g-99_37417/,509.0,"Гедеон Рихтер, Венгрия"
bol-temperatura,"Фастум гель 2,5% 100г (Берлин)",https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/fastum-gel-100g-12_37879/,727.0,"Берлин-Хеми/Менарини, Германия"
bol-temperatura,Нурофен Лонг таб п/о N6 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-long-tab-po-n6-49_38509/,190.0,"Рекитт Бенкизер, Великобритания"
bol-temperatura,Анальгин амп 50% 2мл N10 (Фармстандарт МНН),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/analgin-amp-05ml-2ml-n10-farmstandart-ufavita-rf-56_48722/,95.0,"Фармстандарт, Россия"
bol-temperatura,Меновазин 40мл (Тверская фф),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/menovazin-40ml-tverskaya-ff-rf-89_57508/,25.0,"Тверская фармфабрика, Россия"
bol-temperatura,Кеторолак амп 30мг/мл 1мл N10 (Озон),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ketorolak-amp-30mgml-1ml-n10-ozon-rf-46_63291/,77.0,"Озон, Россия"
bol-temperatura,Цитралгин крем с вит Е 75мл (Инфарма),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/citralgin-krem-s-vit-e-75ml-69_2943085/,230.0,
bol-temperatura,Диалрапид пор д/сусп 50мг N9 (СиэсСи),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/dialrapid-por-dsusp-50mg-n9-71_4805855/,598.0,"MIPHARM, S.p.A., Италия"
bol-temperatura,Нурофен Экспресс капс N24 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-ekspress-kaps-n24-14_6257487/,354.0,"Рекитт Бензикер, Великобритания"
bol-temperatura,Кеторол Экспресс таб дисперг 10мг N20 (Д-р Реддис),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ketorol-ekspress-tab-disperg-10mg-n20-drreddis-22_15105128/,56.0,"Д-р Редди`с Лабораторис Лтд, Индия"
bol-temperatura,Нурофен Интенсив таб п/пл/о N12 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-intensiv-tab-pplo-n12-35_32345917/,272.0,"Рекитт , Великобритания"
bol-temperatura,Кетонал Актив Плюс гран 80мг пак N12 (Сандоз),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ketonal-aktiv-plyus-gran-80mg-pak-n12-sandoz-31_33409278/,255.0,"Сандоз, Италия"
bol-temperatura,Кетанов МД таб дисперг 10мг N20 (Сан Фармасьютикал),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ketanov-md-tab-disperg-10mg-n20-25_33413438/,151.0,"Сан Фармасьютикал Индастриз Лтд, Индия"
bol-temperatura,Нимесулид таб 100мг N20 (Марбиофарм),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nimesulid-tab-100mg-n20-marbiofarm-78_34235812/,189.0,"Марбиофарм, Россия"
bol-temperatura,Нурофен Экспресс форте капс 400мг N30 (Рекитт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/nurofen-ekspress-forte-kaps-400mg-n30-rekitt-66_34756190/,587.0,"Рекитт, Великобритания"
bol-temperatura,Оки Акт гранулы пак 40мг N10 (СиэсСи),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/oki-akt-granuly-pak-40mg-n10-dompe-spa-65_34827644/,356.0,"Домпе СпА, Италия"
bol-temperatura,Лекофен Комбо таб п/пл/о N10 (Сандоз),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/lekofen-kombo-tab-pplo-n10-rontis-kombo-91_35377714/,222.0,"Сандоз, Словения"
bol-temperatura,Цитрамон П таб N20 (Озон),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/citramon-p-tab-n20-ozon-36_35494635/,77.0,"Озон, Россия"
bol-temperatura,"Аленталь крем 1,5% 50г (Вертекс)",https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/alental-krem-15-50g-verteks-62_35662035/,342.0,"Вертекс, Россия"
bol-temperatura,Риклинг р-р в/в в/м 25мг/мл 2мл N10 (Гротекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/rikling-r-r-vv-vm-25mgml-2ml-n10-groteks-94_36013329/,270.0,"Гротекс, Россия"
bol-temperatura,Риклинг р-р в/в в/м 25мг/мл 2мл N5 (Гротекс),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/rikling-r-r-vv-vm-25mgml-2ml-n5-groteks-47_36013330/,200.0,"Гротекс, Россия"
bol-temperatura,Ибупрофен таб п/пл/о 400мг N20 (Фармстандарт),https://astrahan.social-apteka.ru/catalog/obezbolivayushchie/ibuprofen-tab-pplo-400mg-n20-farmstandart-55_36424855/,139.0,"Фармстандарт-Лексредства, Россия"
zheludok-kishechnik-pechen,Бифиформ капс N30 (Глаксо),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/bifiform-kaps-n30-5_1943/,702.0,"Пфайзер Консьюмер Мэнюфэкчуринг, Дания"
zheludok-kishechnik-pechen,Квамател таб 20мг N28 (Гедеон),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/kvamatel-tab-20mg-n28-89_11227/,127.0,"Гедеон Рихтер, Венгрия"
zheludok-kishechnik-pechen,Галстена капли 50мл (Лагофарм),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/galstena-kapli-50ml-22_11269/,872.0,"Рихард Биттнер АГ, Австрия"
zheludok-kishechnik-pechen,Бифидумбактерин таб 1000-ТМ N30 (Экко+),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/bifidumbakterin-tab-1000-tm-n30-bad-19_11307/,159.0,"Экко Плюс, Россия"
zheludok-kishechnik-pechen,Авиа-Море таб N20 (МатериаМедика),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/avia-more-tab-n20-57_11669/,156.0,"Материа Медика, Россия"
zheludok-kishechnik-pechen,Квамател таб 40мг N14 (Гедеон),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/kvamatel-tab-40mg-n14-27_11697/,130.0,"Гедеон Рихтер, Венгрия"
zheludok-kishechnik-pechen,"Мяты перечной листья ф/п 1,5г N20 (Европлант)",https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/myaty-perechnoy-listya-fp-15g-n20-36_12116/,78.0,"Красногорсклексредства, Россия"
zheludok-kishechnik-pechen,Зверобоя трава 50г (Европлант),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/zveroboya-trava-50g-5_12203/,97.0,"Красногорсклексредства, Россия"
zheludok-kishechnik-pechen,Мяты перечной н-ка 25мл (Тула фф),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/myaty-perechnoy-n-ka-25ml-10_12540/,28.0,"Тульская фармацевтическая фабрика, Россия"
zheludok-kishechnik-pechen,Золототысячника трава 50г (Здоровье),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/zolototysyachnika-trava-50g-43_13464/,132.0,"Здоровье, Россия"
zheludok-kishechnik-pechen,Салофальк таб 500мг N50 (Д-р Фальк),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/salofalk-tab-500mg-n50-35_13487/,861.0,
zheludok-kishechnik-pechen,"Золототысячника трава ф/п 1,5г N20 (Европлант)",https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/zolototysyachnika-trava-fp-15g-n20-7_14603/,71.0,"Красногорсклексредства, Россия"
zheludok-kishechnik-pechen,Урсодез капс 250мг N50 (СевернаяЗвезда),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/ursodez-kaps-250mg-n50-34_15311/,676.0,"Северная Звезда, Россия"
zheludok-kishechnik-pechen,Лавакол пор д/приг р-ра 14г N15 (Мосфарма),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/lavakol-por-dprig-r-ra-14g-n15-93_15729/,164.0,"Московская фармфабрика, Россия"
zheludok-kishechnik-pechen,"Зверобоя трава ф/п 1,5г N20 (Европлант)",https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/zveroboya-trava-fp-15g-n20-11_15812/,73.0,"Красногорсклексредства, Россия"
zheludok-kishechnik-pechen,Метоклопрамид амп 5мг/мл 2мл N10 (Москов ЭЗ),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/metoklopramid-amp-05-2ml-n10-60_16235/,105.0,"Москва ЭЗ, Россия"
zheludok-kishechnik-pechen,Бифидумбактерин лиоф 5 доз N10 (Экополис),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/bifidumbakterin-por-5-doz-n10-41_16805/,100.0,"Экополис, Россия"
zheludok-kishechnik-pechen,Эманера капс 20мг N28 (КРКА),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/emanera-20mg-n28-9_16982/,210.0,"КРКА, Словения"
zheludok-kishechnik-pechen,Мятные таб N10 (Москов ФФ),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/myatnye-tab-n10-23_17089/,16.0,"Московская фармфабрика, Россия"
zheludok-kishechnik-pechen,Эманера капс 40мг N28 (КРКА),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/emanera-40mg-n28-16_17166/,269.0,"КРКА, Словения"
zheludok-kishechnik-pechen,Метронидазол таб 250мг N20 (Озон),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/metronidazol-tab-025-n20-98_17576/,30.0,"Озон, Россия"
zheludok-kishechnik-pechen,Метоклопрамид амп 5мг/мл 2мл N10 (Новосибхимфарм),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/metoklopramid-amp-05-2ml-n10-18_18772/,80.0,"Новосибхимфарм, Россия"
zheludok-kishechnik-pechen,Метоклопрамид таб 10мг N56 (Обновление),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/metoklopramid-tab-10mg-n56-79_19048/,34.0,"Обновление ПФК, Россия"
zheludok-kishechnik-pechen,Аллохол таб N50 (Фармстандарт МНН),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/allohol-tab-n50-74_19516/,77.0,"Фармстандарт-Томск, Россия"
zheludok-kishechnik-pechen,Спарекс пролонг капс 200мг N30 (Канонфарма),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/spareks-prolong-kaps-200mg-n30-43_19612/,413.0,"Канонфарма, Россия"
zheludok-kishechnik-pechen,Нольпаза таб п/о 20мг N56 (КРКА),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/nolpaza-tab-po-20mg-n56-19_20938/,433.0,"КРКА, Словения"
zheludok-kishechnik-pechen,Улькавис таб п/о 120мг N56 (КРКА),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/ulkavis-tab-po-120mg-n56-14_22707/,393.0,"КРКА, Словения"
zheludok-kishechnik-pechen,Хайрабезол таб п/о 20мг N30 (Хайнглас),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/hayrabezol-tab-po-20mg-n30-25_23910/,215.0,"Хайгланс Лабораториз Пвт. Лтд, Индия"
zheludok-kishechnik-pechen,Метронидазол таб 500мг N20 (Озон),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/metronidazol-tab-05-n20-75_24248/,119.0,"Озон, Россия"
zheludok-kishechnik-pechen,Нексиум таб п/о 20мг N28 (АстраЗенека),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/neksium-tab-po-20mg-n28-48_24874/,220.0,"АстраЗенека, Швеция"
zheludok-kishechnik-pechen,Рабепразол-СЗ капс 20мг N28 (СевернаяЗвезда),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/rabeprazol-sz-kaps-20mg-n28-9_25294/,412.0,"Северная Звезда, Россия"
zheludok-kishechnik-pechen,Мяты перечной листья 50г (Европлант),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/myaty-perechnoy-listya-50g-100_25941/,55.0,"Красногорсклексредства, Россия"
zheludok-kishechnik-pechen,Полыни горькой трава 50г (Европлант),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/polyni-gorkoy-trava-50g-38_26714/,76.0,"Красногорсклексредства, Россия"
zheludok-kishechnik-pechen,Полыни н-ка 25мл (Тула фф),https://astrahan.social-apteka.ru/catalog/zheludok-kishechnik-pechen/polyni-n-ka-25ml-3_30049/,76.0,"Тульская фармфабрика, Россия"
