group,name_item,href_name,price,stock,recipe,substance,producer
obezbolivayushchie-preparaty,Нурофен Экспресс Форте капс. 400мг №10,https://xn--80aafkze2bij.online/nurofen-ekspress-forte-kaps-400mg-10-4722238/,209.0,есть в наличии,Нет,Ибупрофен,Рекитт Бенкизер Хелскэр Интернешнл Лтд/пр.Патеон Софтджелс Б.В.
obezbolivayushchie-preparaty,Нурофен Экспресс Форте капс. 400мг №20,https://xn--80aafkze2bij.online/nurofen-ekspress-forte-kaps-400mg-20-4722248/,411.0,есть в наличии,Нет,Ибупрофен,Рекитт Бенкизер Хелскэр Интернешнл Лтд/пр.Патеон Софтджелс Б.В.
obezbolivayushchie-preparaty,ОКИ гран. д/р-ра внутр. 80мг 2г №12,https://xn--80aafkze2bij.online/oki-gran-d-r-ra-vnutr-80mg-2g-12-1574518/,476.0,есть в наличии,Да,Кетопрофен,Домпе Фармачеутичи С.п.А
obezbolivayushchie-preparaty,Тизанидин таб. 4мг №30,https://xn--80aafkze2bij.online/tizanidin-tab-4mg-30-4722368/,156.0,есть в наличии,Да,ТИЗАНИДИН,Березовский фармзавод ЗАО
obezbolivayushchie-preparaty,Пенталгин экстра-гель 5% 30г №1,https://xn--80aafkze2bij.online/pentalgin-ekstra-gel-5-30g-6171018/,312.0,есть в наличии,Нет,Кетопрофен,ЛЕККО ФармФирма ЗАО/пр.Отисифарм АО
obezbolivayushchie-preparaty,Пролид таб. дисперг. 100мг №10,https://xn--80aafkze2bij.online/prolid-tab-disperg-100mg-10-2729728/,119.0,есть в наличии,Да,Нимесулид,Протекх Биосистемс Пвт.Лтд
obezbolivayushchie-preparaty,Цитрамон П Медисорб таб. №20,https://xn--80aafkze2bij.online/tsitramon-p-tab-20-3427108/,46.0,есть в наличии,Нет,АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА+КОФЕИН+ПАРАЦЕТАМОЛ,Медисорб ЗАО
obezbolivayushchie-preparaty,Дротаверин Велфарм р-р в/в и в/м 20мг/мл 2мл №10,https://xn--80aafkze2bij.online/drotaverin-velfarm-r-r-v-v-i-v-m-20mg-ml-2ml-10-6875698/,67.0,есть в наличии,Да,Дротаверин,Велфарм ООО
obezbolivayushchie-preparaty,Спазмекс таб. п.п.о. 15мг №30,https://xn--80aafkze2bij.online/spazmeks-tab-p-p-o-15mg-30-1691578/,545.0,есть в наличии,Да,ТРОСПИЯ ХЛОРИД,Др. Р.Пфлегер Хим. фабрика ГмбХ
obezbolivayushchie-preparaty,Суматриптан Канон таб. п.п.о. 100мг №10,https://xn--80aafkze2bij.online/sumatriptan-tab-p-p-o-100mg-10-5855118/,700.0,есть в наличии,Да,СУМАТРИПТАН,Канонфарма продакшн ЗАО
obezbolivayushchie-preparaty,Суматриптан Канон таб. п.п.о. 100мг №2,https://xn--80aafkze2bij.online/sumatriptan-kanon-tab-p-p-o-100mg-2-2774548/,132.0,есть в наличии,Да,СУМАТРИПТАН,Канонфарма продакшн ЗАО
obezbolivayushchie-preparaty,Суматриптан Канон таб. п.п.о. 50мг №10,https://xn--80aafkze2bij.online/sumatriptan-tab-p-p-o-50mg-10-6909808/,553.0,есть в наличии,Да,СУМАТРИПТАН,Канонфарма продакшн ЗАО
obezbolivayushchie-preparaty,Апонил таб. 100мг №20,https://xn--80aafkze2bij.online/aponil-tab-100mg-20-1499508/,239.0,есть в наличии,Да,Нимесулид,Медокеми Лтд
obezbolivayushchie-preparaty,Некст Активгель гель 50г,https://xn--80aafkze2bij.online/nekst-aktivgel-gel-50g-7236978/,402.0,есть в наличии,Нет,ИБУПРОФЕН+[ЛЕВОМЕНТОЛ],ЛЕККО ФармФирма ЗАО
obezbolivayushchie-preparaty,"Мидокалм-Рихтер р-р в/в и в/м 100мг+2,5мг 1мл №5",https://xn--80aafkze2bij.online/midokalm-rikhter-r-r-v-v-i-v-m-100mg-2-5mg-1ml-5-1689508/,667.0,есть в наличии,Да,ТОЛПЕРИЗОН+[ЛИДОКАИН],Гедеон Рихтер ОАО
obezbolivayushchie-preparaty,Анальгин р-р в/в и в/м 500мг/мл 2мл №10,https://xn--80aafkze2bij.online/analgin-r-r-v-v-i-v-m-500mg-ml-2ml-10-1641238/,90.0,есть в наличии,Да,МЕТАМИЗОЛ НАТРИЯ,Биосинтез ОАО (г.Пенза)
obezbolivayushchie-preparaty,Нурофен интенсив таб. п.п.о. 200мг+500мг №6,https://xn--80aafkze2bij.online/nurofen-intensiv-tab-p-p-o-200mg-500mg-6-7432208/,193.0,есть в наличии,Нет,Ибупрофен,Рекитт Бенкизер Хелскэр Интернешнл Лтд
obezbolivayushchie-preparaty,Сумамигрен таб. п.п.о. 50мг №6,https://xn--80aafkze2bij.online/sumamigren-tab-p-p-o-50mg-6-2137188/,606.0,есть в наличии,Да,СУМАТРИПТАН,Польфарма АО
obezbolivayushchie-preparaty,Баралгин М р-р в/в и в/м 500мг/мл 5мл №5,https://xn--80aafkze2bij.online/baralgin-m-r-r-v-v-i-v-m-500mg-ml-5ml-5-4722598/,336.0,есть в наличии,Да,МЕТАМИЗОЛ НАТРИЯ,Санофи Индия Лимитед
obezbolivayushchie-preparaty,"Лидамитол р-р в/в и в/м 100мг/мл+2,5мг/мл 1мл №5",https://xn--80aafkze2bij.online/lidamitol-r-r-v-v-i-v-m-100mg-ml-2-5mg-ml-1ml-5-7229818/,468.0,есть в наличии,Да,ТОЛПЕРИЗОН+[ЛИДОКАИН],Гротекс ООО
obezbolivayushchie-preparaty,"Лидамитол р-р в/в и в/м 100мг/мл+2,5мг/мл 1мл №10",https://xn--80aafkze2bij.online/lidamitol-r-r-v-v-i-v-m-100mg-ml-2-5mg-ml-1ml-10-7229868/,815.0,есть в наличии,Да,ТОЛПЕРИЗОН+[ЛИДОКАИН],Гротекс ООО
obezbolivayushchie-preparaty,Найз ГЕЛЬ 1% 50г №1,https://xn--80aafkze2bij.online/nayz-gel-1-50g-1-3549978/,410.0,есть в наличии,Нет,Нимесулид,Д-р Реддис Лабораторис Лтд
obezbolivayushchie-preparaty,Найз ГЕЛЬ 1% 20г №1,https://xn--80aafkze2bij.online/nayz-gel-1-20g-2092388/,235.0,есть в наличии,Нет,Нимесулид,Д-р Реддис Лабораторис Лтд
obezbolivayushchie-preparaty,Найз ГЕЛЬ 1% 100г №1,https://xn--80aafkze2bij.online/nayz-gel-1-100g-6524728/,635.0,есть в наличии,Нет,Нимесулид,Д-р Реддис Лабораторис Лтд
obezbolivayushchie-preparaty,Спазмалгон р-р в/м 5мл №10,https://xn--80aafkze2bij.online/spazmalgon-r-r-v-m-5ml-10-1610918/,450.0,есть в наличии,Да,Метамизол натрия+Питофенон+Фенпивериния бромид,Софарма АО
obezbolivayushchie-preparaty,Фаспик таб. п.о 400мг №6,https://xn--80aafkze2bij.online/faspik-tab-p-o-400mg-6-1335858/,114.0,есть в наличии,Нет,Ибупрофен,Замбон С.П.А.
obezbolivayushchie-preparaty,Фаспик гран.раств.абрикосовые 400мг 3г №12,https://xn--80aafkze2bij.online/faspik-gran-rastv-abrikosovye-400mg-3g-12-1415888/,131.0,есть в наличии,Нет,Ибупрофен,Замбон Свитцерланд Лтд
obezbolivayushchie-preparaty,Ибупрофен-Вертекс гель д/наружн. прим. 5% 50г №1,https://xn--80aafkze2bij.online/ibuprofen-verteks-gel-d-naruzhn-prim-5-50g-1-1777258/,96.0,есть в наличии,Нет,Ибупрофен,Вертекс АО
obezbolivayushchie-preparaty,Найз Активгель ГЕЛЬ 1% 100г №1,https://xn--80aafkze2bij.online/nayz-aktivgel-gel-1-100g-1-7863118/,648.0,есть в наличии,Нет,Нимесулид,Д-р Реддис Лабораторис Лтд
obezbolivayushchie-preparaty,Найз Активгель ГЕЛЬ 1% 50г №1,https://xn--80aafkze2bij.online/nayz-aktivgel-gel-1-50g-1-7863148/,424.0,есть в наличии,Нет,Нимесулид,Д-р Реддис Лабораторис Лтд
obezbolivayushchie-preparaty,Анальгин р-р в/в и в/м 500мг/мл 2мл №10,https://xn--80aafkze2bij.online/analgin-r-r-v-v-i-v-m-500mg-ml-2ml-10-2021238/,78.0,есть в наличии,Да,МЕТАМИЗОЛ НАТРИЯ,Новосибхимфарм АО
obezbolivayushchie-preparaty,Спазмалгон таб. №50,https://xn--80aafkze2bij.online/spazmalgon-tab-50-1740128/,498.0,есть в наличии,Нет,Метамизол натрия+Питофенон+Фенпивериния бромид,Балканфарма-Дупница АД/Здравле  ХФЗ АО
obezbolivayushchie-preparaty,Спазмалгон таб. №10,https://xn--80aafkze2bij.online/spazmalgon-tab-10-4766688/,175.0,есть в наличии,Нет,Метамизол натрия+Питофенон+Фенпивериния бромид,Балканфарма-Дупница АД/Здравле  ХФЗ АО
obezbolivayushchie-preparaty,Спазмалгон р-р в/м 2мл №10,https://xn--80aafkze2bij.online/spazmalgon-r-r-v-m-2ml-10-1390188/,386.0,есть в наличии,Да,Метамизол натрия+Питофенон+Фенпивериния бромид,Софарма АО
obezbolivayushchie-preparaty,Спазмалгон таб. №20,https://xn--80aafkze2bij.online/spazmalgon-tab-20-2081398/,250.0,есть в наличии,Нет,Метамизол натрия+Питофенон+Фенпивериния бромид,Балканфарма-Дупница АД/Здравле  ХФЗ АО
obezbolivayushchie-preparaty,Спазган таб. №20,https://xn--80aafkze2bij.online/spazgan-tab-20-2072058/,204.0,есть в наличии,Нет,Метамизол натрия+Питофенон+Фенпивериния бромид,Вокхардт Лтд
obezbolivayushchie-preparaty,"Спазган р-р в/в и в/м 500мг/мл+2мг/мл+0,02мг/мл 5мл №5",https://xn--80aafkze2bij.online/spazgan-r-r-v-v-i-v-m-500mg-ml-2mg-ml-0-02mg-ml-5ml-5-1501798/,182.0,есть в наличии,Да,Метамизол натрия+Питофенон+Фенпивериния бромид,Зен Фарма (П) Лтд/Вокхард Лимитед
obezbolivayushchie-preparaty,Ревалгин табс таб. №20,https://xn--80aafkze2bij.online/revalgin-tab-20-2003488/,179.0,есть в наличии,Нет,Метамизол натрия+Питофенон+Фенпивериния бромид,Шрея Лайф Сайенсиз Пвт Лтд
obezbolivayushchie-preparaty,Максиган таб. №20,https://xn--80aafkze2bij.online/maksigan-tab-20-1632688/,194.0,есть в наличии,Нет,Метамизол натрия+Питофенон+Фенпивериния бромид,Юникем Лабораториз Лимитед
obezbolivayushchie-preparaty,Простудокс пор. д/р-ра внутр черносмородиновый 5г №5,https://xn--80aafkze2bij.online/prostudoks-por-d-r-ra-vnutr-smorodina-5g-5-2619898/,268.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+[АСКОРБИНОВАЯ КИСЛОТА],Синтез ОАО
obezbolivayushchie-preparaty,Нимулид таб. дисперг. в пол. рта 100мг №10,https://xn--80aafkze2bij.online/nimulid-tab-d-rassas-100mg-10-2003308/,308.0,есть в наличии,Да,Нимесулид,Панацея Биотек Лтд
obezbolivayushchie-preparaty,Галидор таб. 100мг №50,https://xn--80aafkze2bij.online/galidor-tab-100mg-50-1410038/,710.0,есть в наличии,Да,БЕНЦИКЛАН,Эгис ФЗ ЗАО/уп.Сердикс ООО
obezbolivayushchie-preparaty,Нимесулид таб. 100мг №20,https://xn--80aafkze2bij.online/nimesulid-tab-100mg-20-8282708/,88.0,есть в наличии,Да,Нимесулид,ЮжФарм ООО
obezbolivayushchie-preparaty,Найз гран. д/сусп. внутр. 100мг 2г №9,https://xn--80aafkze2bij.online/nayz-gran-d-susp-vnutr-100mg-2g-9-6004078/,273.0,есть в наличии,Да,Нимесулид,Канонфарма продакшн ЗАО
obezbolivayushchie-preparaty,Дексонал таб. п.п.о. 25мг №10,https://xn--80aafkze2bij.online/deksonal-tab-p-p-o-25mg-10-6236378/,368.0,есть в наличии,Нет,ДЕКСКЕТОПРОФЕН,Оболенское ФП АО
obezbolivayushchie-preparaty,Найсулид таб. 100мг №20,https://xn--80aafkze2bij.online/naysulid-tab-100mg-20-7440968/,170.0,есть в наличии,Да,Нимесулид,Оболенское ФП АО
obezbolivayushchie-preparaty,Аспирин экспресс таб. шип. 500мг №12,https://xn--80aafkze2bij.online/aspirin-ekspress-tab-ship-500mg-12-4390738/,398.0,есть в наличии,Нет,АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА,Байер Биттерфельд ГмбХ
obezbolivayushchie-preparaty,Анальгин таб. 500мг №20  (Renewal),https://xn--80aafkze2bij.online/analgin-tab-500mg-20-renewal-2136218/,113.0,есть в наличии,Нет,МЕТАМИЗОЛ НАТРИЯ,Обновление ПФК ЗАО
obezbolivayushchie-preparaty,Дротаверин р-р д/ин. 20мг/мл 2мл №10,https://xn--80aafkze2bij.online/drotaverin-r-r-d-in-20mg-ml-2ml-10-2096938/,66.0,есть в наличии,Да,Дротаверин,Промомед Рус ООО/пр.Биохимик ПАО/ОАО
obezbolivayushchie-preparaty,Аскофен ультра таб. п.п.о. 250мг+65мг+250мг №20,https://xn--80aafkze2bij.online/askofen-ultra-tab-p-p-o-250mg-65mg-250mg-20-7328428/,155.0,есть в наличии,Нет,АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА+КОФЕИН+ПАРАЦЕТАМОЛ,Отисифарм ПАО/пр.Фармстандарт-Лексредства ОАО
obezbolivayushchie-preparaty,Аскофен ультра таб. п.п.о. 250мг+65мг+250мг №10,https://xn--80aafkze2bij.online/askofen-ultra-tab-p-p-o-250mg-65mg-250mg-10-7328408/,89.0,есть в наличии,Нет,АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА+КОФЕИН+ПАРАЦЕТАМОЛ,Отисифарм ПАО/пр.Фармстандарт-Лексредства ОАО
obezbolivayushchie-preparaty,Кеторолак р-р в/в и в/м 30мг/мл 1мл №10,https://xn--80aafkze2bij.online/ketorolak-r-r-v-v-i-v-m-30mg-ml-1ml-10-5777848/,65.0,есть в наличии,Да,Кеторолак,Промомед Рус ООО/пр.Биохимик ПАО/ОАО
obezbolivayushchie-preparaty,Кеторолак таб. п.п.о. 10мг №28,https://xn--80aafkze2bij.online/ketorolak-tab-p-p-o-10mg-28-7433398/,76.0,есть в наличии,Да,Кеторолак,Обновление ПФК АО
obezbolivayushchie-preparaty,Лидокаин буфус р-р д/ин. 20мг/мл 2мл №10  (Renewal),https://xn--80aafkze2bij.online/lidokain-bufus-r-r-d-in-20mg-ml-2ml-10-renewal-2919908/,141.0,есть в наличии,Да,ЛИДОКАИН,Обновление ПФК ЗАО
obezbolivayushchie-preparaty,Новокаин буфус р-р д/ин. 5мг/мл 10мл №10  (Renewal),https://xn--80aafkze2bij.online/novokain-bufus-r-r-d-in-5mg-ml-10ml-10-renewal-2921978/,147.0,есть в наличии,Да,ПРОКАИН,Обновление ПФК ЗАО
obezbolivayushchie-preparaty,Новокаин буфус р-р д/ин. 5мг/мл 5мл №10  (Renewal),https://xn--80aafkze2bij.online/novokain-bufus-r-r-d-in-5mg-ml-5ml-10-renewal-2921968/,142.0,есть в наличии,Да,ПРОКАИН,Обновление ПФК ЗАО
obezbolivayushchie-preparaty,Мигрениум таб. п.п.о. 65мг+500мг №20,https://xn--80aafkze2bij.online/migrenium-tab-p-p-o-65mg-500mg-20-5781168/,170.0,есть в наличии,Нет,Кофеин+Парацетамол,Биохимик ПАО
obezbolivayushchie-preparaty,Папаверин р-р в/в и в/м 20мг/мл 2мл №10  (Renewal),https://xn--80aafkze2bij.online/papaverin-r-r-v-v-i-v-m-20mg-ml-2ml-10-renewal-3309158/,161.0,есть в наличии,Да,ПАПАВЕРИН,Обновление ПФК ЗАО
obezbolivayushchie-preparaty,Цитрамон П Реневал таб. №10  (Renewal),https://xn--80aafkze2bij.online/tsitramon-p-tab-10-renewal-3345668/,71.0,есть в наличии,Нет,АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА+КОФЕИН+ПАРАЦЕТАМОЛ,Обновление ПФК ЗАО
obezbolivayushchie-preparaty,Цитрамон П Реневал таб. №20  (Renewal),https://xn--80aafkze2bij.online/tsitramon-p-tab-20-renewal-3345658/,113.0,есть в наличии,Нет,АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА+КОФЕИН+ПАРАЦЕТАМОЛ,Обновление ПФК ЗАО
obezbolivayushchie-preparaty,Анальгин таб. 500мг №20,https://xn--80aafkze2bij.online/analgin-tab-500mg-20-8126858/,49.0,есть в наличии,Нет,МЕТАМИЗОЛ НАТРИЯ,Усолье-Сибирский ХФЗ АО
obezbolivayushchie-preparaty,Тизанил таб. 2мг №20,https://xn--80aafkze2bij.online/tizanil-tab-2mg-20-5547008/,111.0,есть в наличии,Да,ТИЗАНИДИН,Симпекс Фарма Пвт.Лтд
obezbolivayushchie-preparaty,Белластезин таб. №10,https://xn--80aafkze2bij.online/bellastezin-tab-10-8238008/,81.0,есть в наличии,Нет,БЕЛЛАДОННЫ ЛИСТЬЕВ ЭКСТРАКТ+БЕНЗОКАИН,Усолье-Сибирский ХФЗ АО
obezbolivayushchie-preparaty,Нурофен Экспресс капс. 200мг №16,https://xn--80aafkze2bij.online/nurofen-ekspress-kaps-200mg-16-4901398/,275.0,есть в наличии,Нет,Ибупрофен,Рекитт Бенкизер Хелскэр Интернешнл Лтд/пр.Патеон Софтджелс Б.В.
obezbolivayushchie-preparaty,Акриол про крем 5г №1,https://xn--80aafkze2bij.online/akriol-pro-krem-5g-1-6007048/,293.0,есть в наличии,Нет,ЛИДОКАИН+ПРИЛОКАИН,Акрихин ХФК ОАО
obezbolivayushchie-preparaty,Суматриптан-Вертекс таб. п.п.о. 50мг №2,https://xn--80aafkze2bij.online/sumatriptan-tab-p-p-o-50mg-2-4854038/,149.0,есть в наличии,Да,СУМАТРИПТАН,Вертекс АО
obezbolivayushchie-preparaty,Суматриптан-Вертекс таб. п.п.о. 100мг №2,https://xn--80aafkze2bij.online/sumatriptan-tab-p-p-o-100mg-2-5029558/,238.0,есть в наличии,Да,СУМАТРИПТАН,Вертекс АО
obezbolivayushchie-preparaty,Новокаин р-р д/ин. 5мг/мл 5мл №10,https://xn--80aafkze2bij.online/novokain-r-r-d-in-5mg-ml-5ml-10-5414568/,44.0,есть в наличии,Да,ПРОКАИН,Фармасинтез АО
obezbolivayushchie-preparaty,Парацитолгин таб. п.п.о. 400мг+325мг №10,https://xn--80aafkze2bij.online/paratsitolgin-tab-p-p-o-400mg-325mg-10-7871668/,180.0,есть в наличии,Нет,Ибупрофен+Парацетамол,Синтез ОАО
obezbolivayushchie-preparaty,Простудокс пор. д/р-ра внутр черносмородиновый 5г №10,https://xn--80aafkze2bij.online/prostudoks-por-d-r-ra-vnutr-smorodina-5g-10-2619918/,476.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+[АСКОРБИНОВАЯ КИСЛОТА],Синтез ОАО
obezbolivayushchie-preparaty,Налгезин форте таб. п.п.о. 550мг №10,https://xn--80aafkze2bij.online/nalgezin-forte-tab-p-p-o-550mg-10-1578708/,361.0,есть в наличии,Да,НАПРОКСЕН,"КРКА, д.д., Ново место АО"
obezbolivayushchie-preparaty,Дротаверин таб. 40мг №50,https://xn--80aafkze2bij.online/drotaverin-tab-40mg-50-2539848/,70.0,есть в наличии,Нет,Дротаверин,Ирбитский ХФЗ ОАО
obezbolivayushchie-preparaty,Цитрамон П таб. №20,https://xn--80aafkze2bij.online/tsitramon-p-tab-20-5732338/,62.0,есть в наличии,Нет,АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА+КОФЕИН+ПАРАЦЕТАМОЛ,Авексима ОАО/пр.Авексима Сибирь ООО
obezbolivayushchie-preparaty,Тизалуд таб. 2мг №30,https://xn--80aafkze2bij.online/tizalud-tab-2mg-30-3015688/,162.0,есть в наличии,Да,ТИЗАНИДИН,Верофарм ООО
obezbolivayushchie-preparaty,Суматриптан таб. п.п.о. 100мг №2,https://xn--80aafkze2bij.online/sumatriptan-tab-p-p-o-100mg-2-6751398/,132.0,есть в наличии,Да,СУМАТРИПТАН,Биохимик ПАО
obezbolivayushchie-preparaty,Нимесулид таб. 100мг №20,https://xn--80aafkze2bij.online/nimesulid-tab-100mg-20-8053658/,120.0,есть в наличии,Да,Нимесулид,Лекфарм СООО
obezbolivayushchie-preparaty,Нурофен таб. п.о 200мг №8  (с 6лет),https://xn--80aafkze2bij.online/nurofen-tab-p-o-200mg-8-s-6let-3891798/,119.0,есть в наличии,Нет,Ибупрофен,Рекитт Бенкизер Хелскэр Интернешнл Лтд
obezbolivayushchie-preparaty,Найзилат таб. п.п.о. 600мг №20,https://xn--80aafkze2bij.online/nayzilat-tab-p-p-o-600mg-20-4134468/,796.0,есть в наличии,Да,АМТОЛМЕТИН ГУАЦИЛ,Д-р Реддис Лабораторис Лтд
obezbolivayushchie-preparaty,Белластезин таб. №10,https://xn--80aafkze2bij.online/bellastezin-tab-10-2426328/,78.0,есть в наличии,Нет,БЕЛЛАДОННЫ ЛИСТЬЕВ ЭКСТРАКТ+БЕНЗОКАИН,Вифитех ЗАО
obezbolivayushchie-preparaty,Пенталгин экстра-гель 5% 50г №1,https://xn--80aafkze2bij.online/pentalgin-ekstra-gel-5-50g-6171028/,380.0,есть в наличии,Нет,Кетопрофен,ЛЕККО ФармФирма ЗАО/пр.Отисифарм АО
obezbolivayushchie-preparaty,Бускопан таб. п.о 10мг №20,https://xn--80aafkze2bij.online/buskopan-tab-p-o-10mg-20-1105138/,625.0,есть в наличии,Нет,ГИОСЦИНА БУТИЛБРОМИД,Дельфарм Реймс
obezbolivayushchie-preparaty,Но-шпа таб. п.п.о. 40мг №24,https://xn--80aafkze2bij.online/no-shpa-tab-p-p-o-40mg-24-7592138/,141.0,есть в наличии,Нет,Дротаверин,Санофи-Авентис Груп АО/Хиноин ЗАО
obezbolivayushchie-preparaty,Кетанов таб. п.п.о. 10мг №20,https://xn--80aafkze2bij.online/ketanov-tab-p-p-o-10mg-20-1787118/,77.0,есть в наличии,Да,Кеторолак,С.К. Терапия С.А./пр.Сан Фармасьютикал Индастриз Лтд
obezbolivayushchie-preparaty,Анальгин таб. 500мг №20,https://xn--80aafkze2bij.online/analgin-tab-500mg-20-2052058/,72.0,есть в наличии,Нет,МЕТАМИЗОЛ НАТРИЯ,Татхимфармпрепараты ОАО
obezbolivayushchie-preparaty,Анальгин таб. 500мг №10,https://xn--80aafkze2bij.online/analgin-tab-500mg-10-2002048/,21.0,есть в наличии,Нет,МЕТАМИЗОЛ НАТРИЯ,Татхимфармпрепараты ОАО
obezbolivayushchie-preparaty,Эмла крем д/местн. и наруж прим. 5г №5,https://xn--80aafkze2bij.online/emla-krem-d-mestn-i-naruzh-prim-5g-5-1849388/,2066.0,есть в наличии,Нет,ЛИДОКАИН+ПРИЛОКАИН,Аспен Фарма Трейдинг Лимитед/пр.Ресифарм Карлскога АБ
obezbolivayushchie-preparaty,Анальгин р-р в/в и в/м 500мг/мл 2мл №10,https://xn--80aafkze2bij.online/analgin-r-r-v-v-i-v-m-500mg-ml-2ml-10-1653638/,82.0,есть в наличии,Да,МЕТАМИЗОЛ НАТРИЯ,Армавирская биологическая фабрика ФКП
obezbolivayushchie-preparaty,Амигренин таб. п.п.о. 100мг №6,https://xn--80aafkze2bij.online/amigrenin-tab-p-p-o-100mg-6-5357248/,999.0,есть в наличии,Да,СУМАТРИПТАН,Верофарм ООО
obezbolivayushchie-preparaty,Амигренин таб. п.п.о. 50мг №6,https://xn--80aafkze2bij.online/amigrenin-tab-p-p-o-50mg-6-5357258/,640.0,есть в наличии,Да,СУМАТРИПТАН,Верофарм ООО
obezbolivayushchie-preparaty,Амигренин таб. п.п.о. 50мг №2,https://xn--80aafkze2bij.online/amigrenin-tab-p-p-o-50mg-2-2123678/,317.0,есть в наличии,Да,СУМАТРИПТАН,Верофарм ООО
obezbolivayushchie-preparaty,Мебеверин-СЗ таб. п.п.о. 135мг №30,https://xn--80aafkze2bij.online/mebeverin-sz-tab-p-p-o-135mg-30-7081028/,357.0,есть в наличии,Да,Мебеверин,Северная звезда НАО
obezbolivayushchie-preparaty,Мебеверин-СЗ таб. п.п.о. 135мг №50,https://xn--80aafkze2bij.online/mebeverin-sz-tab-p-p-o-135mg-50-7081018/,338.0,есть в наличии,Да,Мебеверин,Северная звезда НАО
obezbolivayushchie-preparaty,Алка-Зельтцер таб. шип. №10,https://xn--80aafkze2bij.online/alka-zelttser-tab-ship-10-1284118/,558.0,есть в наличии,Нет,АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА+[ЛИМОННАЯ КИСЛОТА+НАТРИЯ ГИДРОКАРБОНАТ],Байер Биттерфельд ГмбХ
obezbolivayushchie-preparaty,Белластезин таб. №10,https://xn--80aafkze2bij.online/bellastezin-tab-10-1450238/,89.0,есть в наличии,Нет,БЕЛЛАДОННЫ ЛИСТЬЕВ ЭКСТРАКТ+БЕНЗОКАИН,Татхимфармпрепараты ОАО
obezbolivayushchie-preparaty,Брал таб. №10,https://xn--80aafkze2bij.online/bral-tab-10-2535608/,83.0,есть в наличии,Нет,Метамизол натрия+Питофенон+Фенпивериния бромид,Микро Лабс Лтд
obezbolivayushchie-preparaty,Брал таб. №100,https://xn--80aafkze2bij.online/bral-tab-100-1960078/,515.0,есть в наличии,Нет,Метамизол натрия+Питофенон+Фенпивериния бромид,Микро Лабс Лтд
obezbolivayushchie-preparaty,Брал таб. №20,https://xn--80aafkze2bij.online/bral-tab-20-1286848/,131.0,есть в наличии,Нет,Метамизол натрия+Питофенон+Фенпивериния бромид,Микро Лабс Лтд
obezbolivayushchie-preparaty,Брустан таб. п.п.о. 725мг №10,https://xn--80aafkze2bij.online/brustan-tab-p-p-o-725mg-10-2010068/,237.0,есть в наличии,Нет,Ибупрофен+Парацетамол,Сан Фармасьютикал Индастриз Лтд
obezbolivayushchie-preparaty,Нимулид сусп. д/приема внутрь 10мг/мл 60мл №1,https://xn--80aafkze2bij.online/nimulid-susp-d-priema-vnutr-50mg-5ml-60ml-1-1568118/,402.0,есть в наличии,Да,Нимесулид,Панацея Биотек Лтд
obezbolivayushchie-preparaty,Дексалгин гран. д/р-ра внутр. 25мг №10,https://xn--80aafkze2bij.online/deksalgin-gran-d-r-ra-vnutr-25mg-10-6753608/,526.0,есть в наличии,Нет,ДЕКСКЕТОПРОФЕН,Лабораториос Менарини С.А.
obezbolivayushchie-preparaty,Дицетел таб. п.п.о. 100мг №20,https://xn--80aafkze2bij.online/ditsetel-tab-p-p-o-100mg-20-1694028/,778.0,есть в наличии,Да,ПИНАВЕРИЯ БРОМИД,Майлан Лэбораториз САС
obezbolivayushchie-preparaty,Дицетел таб. п.п.о. 50мг №20,https://xn--80aafkze2bij.online/ditsetel-tab-p-p-o-50mg-20-1754018/,593.0,есть в наличии,Да,ПИНАВЕРИЯ БРОМИД,Майлан Лэбораториз САС
obezbolivayushchie-preparaty,Новокаин супп. рект. 100мг №10,https://xn--80aafkze2bij.online/novokain-supp-rekt-100mg-10-1321598/,74.0,есть в наличии,Нет,ПРОКАИН,Биосинтез ОАО (г.Пенза)
obezbolivayushchie-preparaty,Спазмалгон эффект таб. п.п.о. №30,https://xn--80aafkze2bij.online/spazmalgon-effekt-tab-p-p-o-30-7482918/,479.0,есть в наличии,Нет,ДРОТАВЕРИН+КОФЕИН+НАПРОКСЕН+ПАРАЦЕТАМОЛ+ФЕНИРАМИН,Балканфарма-Дупница АД
obezbolivayushchie-preparaty,Амигренин таб. п.п.о. 100мг №2,https://xn--80aafkze2bij.online/amigrenin-tab-p-p-o-100mg-2-1083668/,483.0,есть в наличии,Да,СУМАТРИПТАН,Верофарм ООО
