Unnamed: 0,count_index,pars_day,first_name,name_W,name_W_manufact,item_name,name_manufact,item_price,Manufacturer,Manufacturer_common,count_pars,chain_pharm,base_index,chain_index
160,161_2023-07-04,2023-07-04,Валидол,Валидол с глюк таблетки 60мг №10,Валидол с глюк таблетки 60мг №10_Фармстандарт,Валидол с глюк таб 60мг N10 (Фармстандарт МНН),Валидол с глюк таб 60мг N10 _Фармстандарт,43.0,Фармстандарт,Фармстандарт,3,soc,0,1.0
155,156_2023-07-04,2023-07-04,Валидол,Валидол таблетки 60мг №10,Валидол таблетки 60мг №10_Фармстандарт,Валидол таб 60мг N10 (Фармстандарт МНН),Валидол таб 60мг N10 _Фармстандарт,42.0,Фармстандарт,Фармстандарт,3,soc,0,1.0
60,61_2023-07-04,2023-07-04,Валидол,Валидол таблетки 60мг №16,Валидол таблетки 60мг №16_Обновление,Валидол таб 60мг N16 (Обновление),Валидол таб 60мг N16 _Обновление,62.0,Обновление ПФК,Обновление,3,soc,0,1.0
636,637_2023-07-04,2023-07-04,Валсартан,Валсартан таблетки 160мг №30,Валсартан таблетки 160мг №30_Вертекс,Валсартан таб п/о 160мг N30 (Вертекс),Валсартан таб п/о 160мг N30 _Вертекс,433.0,Вертекс,Вертекс,3,soc,0,1.0
630,631_2023-07-04,2023-07-04,Валсартан,Валсартан таблетки 160мг №30,Валсартан таблетки 160мг №30_Озон,Валсартан таб п/о 160мг N30 (Озон),Валсартан таб п/о 160мг N30 _Озон,399.0,Озон,Озон,3,soc,0,1.0
635,636_2023-07-04,2023-07-04,Валсартан,Валсартан таблетки 80мг №30,Валсартан таблетки 80мг №30_Вертекс,Валсартан таб п/о 80мг N30 (Вертекс),Валсартан таб п/о 80мг N30 _Вертекс,359.0,Вертекс,Вертекс,3,soc,0,1.0
358,359_2023-07-04,2023-07-04,Валсартан,Валсартан таблетки 80мг №30,Валсартан таблетки 80мг №30_Озон,Валсартан таб п/о 80мг N30 (Озон),Валсартан таб п/о 80мг N30 _Озон,300.0,Озон ООО,Озон,3,soc,0,1.0
496,497_2023-07-04,2023-07-04,Валсартан-С3,Валсартан-С3 таблетки 160мг №30,Валсартан-С3 таблетки 160мг №30_Северная Звезда,Валсартан-С3 таб п/пл/о 160мг N30 (СевернаяЗвезда),Валсартан-С3 таб п/пл/о 160мг N30 _Северная Звезда,291.0,Северная Звезда,Северная Звезда,3,soc,0,1.0
76,77_2023-07-04,2023-07-04,Валтрекс,Валтрекс таблетки 500мг №10,Валтрекс таблетки 500мг №10_ГлаксоСмитКляйн,Валтрекс таб 500мг N10 (Глаксо),Валтрекс таб 500мг N10 _ГлаксоСмитКляйн,1387.0,ГлаксоСмитКляйн Трейдинг,ГлаксоСмитКляйн,3,soc,0,1.0
609,610_2023-07-04,2023-07-04,Валцикон,Валцикон таблетки 500мг №10,Валцикон таблетки 500мг №10_Вертекс,Валцикон таб п/о 500мг N10 (Вертекс),Валцикон таб п/о 500мг N10 _Вертекс,1002.0,Вертекс,Вертекс,3,soc,0,1.0
383,384_2023-07-04,2023-07-04,Вальсакор,"Вальсакор Н таблетки 160мг+12,5мг №90","Вальсакор Н таблетки 160мг+12,5мг №90_КРКА","Вальсакор Н таб п/о 160мг+12,5мг N90 (КРКА)","Вальсакор Н таб п/о 160мг+12,5мг N90 _КРКА",1067.0,КРКА,КРКА,3,soc,0,1.0
378,379_2023-07-04,2023-07-04,Вальсакор,"Вальсакор Н таблетки 80мг+12,5мг №30","Вальсакор Н таблетки 80мг+12,5мг №30_КРКА","Вальсакор Н таб п/о 80мг+12,5мг N30 (КРКА)","Вальсакор Н таб п/о 80мг+12,5мг N30 _КРКА",397.0,КРКА,КРКА,3,soc,0,1.0
516,517_2023-07-04,2023-07-04,Вальсакор,"Вальсакор Н таблетки 80мг+12,5мг №90","Вальсакор Н таблетки 80мг+12,5мг №90_КРКА","Вальсакор Н таб п/о 80мг+12,5мг N90 (КРКА)","Вальсакор Н таб п/о 80мг+12,5мг N90 _КРКА",806.0,КРКА,КРКА,3,soc,0,1.0
381,382_2023-07-04,2023-07-04,Вальсакор,Вальсакор НД таблетки 160мг+25мг №30,Вальсакор НД таблетки 160мг+25мг №30_КРКА,Вальсакор НД таб п/о 160мг+25мг N30 (КРКА),Вальсакор НД таб п/о 160мг+25мг N30 _КРКА,564.0,КРКА,КРКА,3,soc,0,1.0
379,380_2023-07-04,2023-07-04,Вальсакор,Вальсакор таблетки 160мг №30,Вальсакор таблетки 160мг №30_КРКА,Вальсакор таб 160мг N30 (КРКА),Вальсакор таб 160мг N30 _КРКА,411.0,КРКА,КРКА,3,soc,0,0.9762470308788599
466,467_2023-07-04,2023-07-04,Вальсакор,Вальсакор таблетки 160мг №90,Вальсакор таблетки 160мг №90_КРКА,Вальсакор таб 160мг N90 (КРКА),Вальсакор таб 160мг N90 _КРКА,930.0,КРКА,КРКА,3,soc,0,0.9872611464968153
508,509_2023-07-04,2023-07-04,Вальсакор,Вальсакор таблетки 80мг №30,Вальсакор таблетки 80мг №30_КРКА,Вальсакор таб 80мг N30 (КРКА),Вальсакор таб 80мг N30 _КРКА,352.0,КРКА,КРКА,3,soc,0,1.0
82,83_2023-07-04,2023-07-04,Вальсакор,Вальсакор таблетки 80мг №90,Вальсакор таблетки 80мг №90_КРКА,Вальсакор таб 80мг N90 (КРКА),Вальсакор таб 80мг N90 _КРКА,812.0,КРКА,КРКА,3,soc,0,1.013732833957553
460,461_2023-07-04,2023-07-04,Вамлосет,Вамлосет таблетки 10мг+160мг №30,Вамлосет таблетки 10мг+160мг №30_КРКА,Вамлосет таб п/о 10мг+160мг N30 (КРКА),Вамлосет таб п/о 10мг+160мг N30 _КРКА,465.0,КРКА,КРКА,3,soc,0,0.9893617021276596
623,624_2023-07-04,2023-07-04,Вамлосет,Вамлосет таблетки 5мг+160мг №30,Вамлосет таблетки 5мг+160мг №30_КРКА,Вамлосет таб п/о 5мг+160мг N30 (КРКА),Вамлосет таб п/о 5мг+160мг N30 _КРКА,419.0,КРКА,КРКА,3,soc,0,1.0
506,507_2023-07-04,2023-07-04,Вамлосет,Вамлосет таблетки 5мг+160мг №90,Вамлосет таблетки 5мг+160мг №90_КРКА,Вамлосет таб п/о 5мг+160мг N90 (КРКА),Вамлосет таб п/о 5мг+160мг N90 _КРКА,1286.0,"КРКА-РУС, ООО",КРКА,3,soc,0,1.0
461,462_2023-07-04,2023-07-04,Вамлосет,Вамлосет таблетки 5мг+80мг №30,Вамлосет таблетки 5мг+80мг №30_КРКА,Вамлосет таб п/о 5мг+80мг N30 (КРКА),Вамлосет таб п/о 5мг+80мг N30 _КРКА,375.0,КРКА,КРКА,3,soc,0,1.0080645161290323
502,503_2023-07-04,2023-07-04,Вамлосет,Вамлосет таблетки 5мг+80мг №90,Вамлосет таблетки 5мг+80мг №90_КРКА,Вамлосет таб п/о 5мг+80мг N90 (КРКА),Вамлосет таб п/о 5мг+80мг N90 _КРКА,873.0,"КРКА-РУС, ООО",КРКА,3,soc,0,0.9931740614334471
692,693_2023-07-04,2023-07-04,Варфарин,"Варфарин Никомед таблетки 2,5мг №100","Варфарин Никомед таблетки 2,5мг №100_Такеда","Варфарин Никомед таб 2,5мг N100 (Нижфарм)","Варфарин Никомед таб 2,5мг N100 _Такеда",145.0,Такеда Фарма,Такеда,3,soc,0,1.0
755,756_2023-07-04,2023-07-04,Варфарин,"Варфарин таблетки 2,5мг №100","Варфарин таблетки 2,5мг №100_Озон","Варфарин таб 2,5мг N100 (Озон)","Варфарин таб 2,5мг N100 _Озон",95.0,Озон,Озон,3,soc,0,0.8333333333333334
757,758_2023-07-04,2023-07-04,Варфарин,"Варфарин таблетки 2,5мг №50","Варфарин таблетки 2,5мг №50_Озон","Варфарин таб 2,5мг N50 (Озон)","Варфарин таб 2,5мг N50 _Озон",76.0,Озон,Озон,3,soc,0,0.95
725,726_2023-07-04,2023-07-04,Венарус,Венарус таблетки 1000мг №30,Венарус таблетки 1000мг №30_Оболенское,Венарус таб п/пл/о 1000мг N30 (Алиум),Венарус таб п/пл/о 1000мг N30 _Оболенское,1206.0,Оболенское ФП,Оболенское,3,soc,0,1.0
750,751_2023-07-04,2023-07-04,Венарус,Венарус таблетки 1000мг №60,Венарус таблетки 1000мг №60_Оболенское,Венарус таб п/пл/о 1000мг N60 (Алиум),Венарус таб п/пл/о 1000мг N60 _Оболенское,2188.0,Оболенское ФП,Оболенское,3,soc,0,1.0
732,733_2023-07-04,2023-07-04,Венарус,Венарус таблетки 500мг №30,Венарус таблетки 500мг №30_Оболенское,Венарус таб п/пл/о 500мг N30 (Алиум),Венарус таб п/пл/о 500мг N30 _Оболенское,804.0,Оболенское ФП,Оболенское,3,soc,0,1.0998632010943912
727,728_2023-07-04,2023-07-04,Венарус,Венарус таблетки 500мг №60,Венарус таблетки 500мг №60_Оболенское,Венарус таб п/пл/о 500мг N60 (Алиум),Венарус таб п/пл/о 500мг N60 _Оболенское,1082.0,Оболенское ФП,Оболенское,3,soc,0,1.0
756,757_2023-07-04,2023-07-04,Венолайф,Венолайф гель 100г,Венолайф гель 100г_Акрихин,Венолайф гель 100г (Акрихин),Венолайф гель 100г _Акрихин,963.0,Акрихин,Акрихин,3,soc,0,1.2052565707133918
736,737_2023-07-04,2023-07-04,Венолайф,Венолайф гель 40г,Венолайф гель 40г_Акрихин,Венолайф гель 40г (Акрихин),Венолайф гель 40г _Акрихин,501.0,Акрихин,Акрихин,3,soc,0,1.230958230958231
741,742_2023-07-04,2023-07-04,Венорутон,Венорутон капс.300мг №50,Венорутон капс.300мг №50_Новартис,Венорутон капс 300мг N50 (Глаксо),Венорутон капс 300мг N50 _Новартис,1135.0,Новартис,Новартис,3,soc,0,1.0
621,622_2023-07-04,2023-07-04,Верапамил,Верапамил таблетки 240мг №20,Верапамил таблетки 240мг №20_Алкалоид,Верапамил таб 240мг N20 (Алкалоид),Верапамил таб 240мг N20 _Алкалоид,165.0,Алкалоид,Алкалоид,3,soc,0,1.0
290,291_2023-07-04,2023-07-04,Верапамил,Верапамил таблетки 40мг №30,Верапамил таблетки 40мг №30_Алкалоид,Верапамил таб п/о 40мг N30 (Алкалоид),Верапамил таб п/о 40мг N30 _Алкалоид,40.0,Алкалоид,Алкалоид,3,soc,0,1.0
539,540_2023-07-04,2023-07-04,Верапамил,Верапамил таблетки 40мг №50,Верапамил таблетки 40мг №50_Озон,Верапамил таб 40мг N50 (Озон),Верапамил таб 40мг N50 _Озон,43.0,Озон,Озон,3,soc,0,1.048780487804878
599,600_2023-07-04,2023-07-04,Верапамил,Верапамил таблетки 80мг №30,Верапамил таблетки 80мг №30_Алкалоид,Верапамил таб п/о 80мг N30 (Алкалоид),Верапамил таб п/о 80мг N30 _Алкалоид,51.0,Алкалоид,Алкалоид,3,soc,0,0.8947368421052632
294,295_2023-07-04,2023-07-04,Верапамил,Верапамил таблетки 80мг №50,Верапамил таблетки 80мг №50_Тюменский ХФЗ,Верапамил таб 80мг N50 (Тюменск ХФЗ),Верапамил таб 80мг N50 _Тюменский ХФЗ,67.0,Тюменский Химико-Фармацевтический завод,Тюменский ХФЗ,3,soc,0,1.0
782,783_2023-07-04,2023-07-04,Верошпилактон,Верошпилактон капс.100мг №30,Верошпилактон капс.100мг №30_Оболенское,Верошпилактон капс 100мг N30 (Алиум),Верошпилактон капс 100мг N30 _Оболенское,236.0,Оболенское ФП,Оболенское,3,soc,0,1.0
781,782_2023-07-04,2023-07-04,Верошпилактон,Верошпилактон капс.50мг №30,Верошпилактон капс.50мг №30_Оболенское,Верошпилактон капс 50мг N30 (Алиум),Верошпилактон капс 50мг N30 _Оболенское,168.0,Оболенское ФП,Оболенское,3,soc,0,0.9130434782608695
778,779_2023-07-04,2023-07-04,Верошпилактон,Верошпилактон таблетки 25мг №20,Верошпилактон таблетки 25мг №20_Оболенское,Верошпилактон таб 25мг N20 (Алиум),Верошпилактон таб 25мг N20 _Оболенское,76.0,Оболенское ФП,Оболенское,3,soc,0,1.0
522,523_2023-07-04,2023-07-04,Верошпирон,Верошпирон капс.100мг №30,Верошпирон капс.100мг №30_Гедеон Рихтер,Верошпирон капс 100мг N30 (Гедеон),Верошпирон капс 100мг N30 _Гедеон Рихтер,273.0,Гедеон,Гедеон Рихтер,3,soc,0,1.0
215,216_2023-07-04,2023-07-04,Верошпирон,Верошпирон капс.50мг №30,Верошпирон капс.50мг №30_Гедеон Рихтер,Верошпирон капс 50мг N30 (Гедеон),Верошпирон капс 50мг N30 _Гедеон Рихтер,195.0,Гедеон Рихтер,Гедеон Рихтер,3,soc,0,1.0
206,207_2023-07-04,2023-07-04,Верошпирон,Верошпирон таблетки 25мг №20,Верошпирон таблетки 25мг №20_Гедеон Рихтер,Верошпирон таб 25мг N20 (Гедеон),Верошпирон таб 25мг N20 _Гедеон Рихтер,93.0,Гедеон Рихтер,Гедеон Рихтер,3,soc,0,1.0108695652173914
137,138_2023-07-04,2023-07-04,Версатис,Версатис ТСТ №5,Версатис ТСТ №5_None,Версатис ТСТ N5 (Нижфарм),Версатис ТСТ N5 _None,827.0,Грюненталь ГмбХ,,3,soc,0,1.1115591397849462
708,709_2023-07-04,2023-07-04,Вессел,Вессел Дуэ Ф капс.250ЛЕ №60,Вессел Дуэ Ф капс.250ЛЕ №60_Альфасигма,Вессел Дуэ Ф капс 250ЛЕ N60 (Альфасигма),Вессел Дуэ Ф капс 250ЛЕ N60 _Альфасигма,3268.0,Альфасигма,Альфасигма,3,soc,0,1.0
1555,1556_2023-07-04,2023-07-04,Виаскон,Виаскон р-р д/приема внутрь 10мл №12,Виаскон р-р д/приема внутрь 10мл №12_Гротекс,Виаскон р-р д/приема внутрь 10мл N12 (Гротекс),Виаскон р-р д/приема внутрь 10мл N12 _Гротекс,229.0,Гротекс ООО,Гротекс,3,soc,0,1.0
1600,1601_2023-07-04,2023-07-04,Викаир,Викаир таблетки №20,Викаир таблетки №20_Фармстандарт,Викаир таб N20 (Фармстандарт МНН),Викаир таб N20 _Фармстандарт,62.0,Фармстандарт,Фармстандарт,3,soc,0,1.0
1646,1647_2023-07-04,2023-07-04,Висмута,Висмута трикалия дицитрат таблетки 120мг №112,Висмута трикалия дицитрат таблетки 120мг №112_Озон,Висмута трикалия дицитрат таб п/пл/о 120мг N112 (Озон),Висмута трикалия дицитрат таб п/пл/о 120мг N112 _Озон,723.0,Озон,Озон,3,soc,0,1.0774962742175858
1645,1646_2023-07-04,2023-07-04,Висмута,Висмута трикалия дицитрат таблетки 120мг №56,Висмута трикалия дицитрат таблетки 120мг №56_Озон,Висмута трикалия дицитрат таб п/пл/о 120мг N56 (Озон),Висмута трикалия дицитрат таб п/пл/о 120мг N56 _Озон,384.0,Озон,Озон,3,soc,0,1.0
1654,1655_2023-07-04,2023-07-04,Висмута,Висмута трикалия дицитрат-Вертекс таблетки 120мг №112,Висмута трикалия дицитрат-Вертекс таблетки 120мг №112_Вертекс,Висмута трикалия дицитрат-Вертекс таб п/пл/о 120мг N112 (Вертекс),Висмута трикалия дицитрат-Вертекс таб п/пл/о 120мг N112 _Вертекс,605.0,Вертекс,Вертекс,3,soc,0,1.0
1653,1654_2023-07-04,2023-07-04,Висмута,Висмута трикалия дицитрат-Вертекс таблетки 120мг №28,Висмута трикалия дицитрат-Вертекс таблетки 120мг №28_Вертекс,Висмута трикалия дицитрат-Вертекс таб п/пл/о 120мг N28 (Вертекс),Висмута трикалия дицитрат-Вертекс таб п/пл/о 120мг N28 _Вертекс,238.0,Вертекс,Вертекс,3,soc,0,1.0084745762711864
1652,1653_2023-07-04,2023-07-04,Висмута,Висмута трикалия дицитрат-Вертекс таблетки 120мг №56,Висмута трикалия дицитрат-Вертекс таблетки 120мг №56_Вертекс,Висмута трикалия дицитрат-Вертекс таб п/пл/о 120мг N56 (Вертекс),Висмута трикалия дицитрат-Вертекс таб п/пл/о 120мг N56 _Вертекс,363.0,Вертекс,Вертекс,3,soc,0,1.0
827,828_2023-07-04,2023-07-04,Виферон,Виферон гель 36тыс МЕ 12г,Виферон гель 36тыс МЕ 12г_Ферон,Виферон гель 36тыс МЕ 12г (Ферон),Виферон гель 36тыс МЕ 12г _Ферон,196.0,Ферон,Ферон,3,soc,0,1.005128205128205
828,829_2023-07-04,2023-07-04,Виферон,Виферон мазь 40тыс МЕ 12г,Виферон мазь 40тыс МЕ 12г_Ферон,Виферон мазь 40тыс МЕ 12г (Ферон),Виферон мазь 40тыс МЕ 12г _Ферон,179.0,Ферон,Ферон,3,soc,0,0.9835164835164835
1714,1715_2023-07-04,2023-07-04,Виферон-1,Виферон-1 150000МЕ супп №10,Виферон-1 150000МЕ супп №10_Ферон,Виферон-1 150000МЕ супп N10 (Ферон),Виферон-1 150000МЕ супп N10 _Ферон,273.0,Ферон,Ферон,3,soc,0,1.0
98,99_2023-07-04,2023-07-04,Виферон-2,Виферон-2 500000МЕ супп №10,Виферон-2 500000МЕ супп №10_Ферон,Виферон-2 500000МЕ супп N10 (Ферон),Виферон-2 500000МЕ супп N10 _Ферон,414.0,Ферон,Ферон,3,soc,0,1.0
43,44_2023-07-04,2023-07-04,Виферон-3,Виферон-3 1000000МЕ супп №10,Виферон-3 1000000МЕ супп №10_Ферон,Виферон-3 1000000МЕ супп N10 (Ферон),Виферон-3 1000000МЕ супп N10 _Ферон,565.0,Ферон,Ферон,3,soc,0,1.0
121,122_2023-07-04,2023-07-04,Виферон-4,Виферон-4 3000000МЕ супп №10,Виферон-4 3000000МЕ супп №10_Ферон,Виферон-4 3000000МЕ супп N10 (Ферон),Виферон-4 3000000МЕ супп N10 _Ферон,963.0,Ферон,Ферон,3,soc,0,1.0
1082,1083_2023-07-04,2023-07-04,Вольтарен,Вольтарен амп 75мг/3мл №5,Вольтарен амп 75мг/3мл №5_Новартис,Вольтарен амп 75мг/3мл N5 (Новартис),Вольтарен амп 75мг/3мл N5 _Новартис,118.0,Новартис,Новартис,3,soc,0,1.0
1121,1122_2023-07-04,2023-07-04,Вольтарен,Вольтарен пластырь 15мг/сут трансдерм №2,Вольтарен пластырь 15мг/сут трансдерм №2_Новартис,Вольтарен пластырь 15мг/сут трансдерм N2 (Глаксо),Вольтарен пластырь 15мг/сут трансдерм N2 _Новартис,249.0,Новартис,Новартис,3,soc,0,1.0
1120,1121_2023-07-04,2023-07-04,Вольтарен,Вольтарен пластырь 30мг/сут трансдерм №2,Вольтарен пластырь 30мг/сут трансдерм №2_Новартис,Вольтарен пластырь 30мг/сут трансдерм N2 (Глаксо),Вольтарен пластырь 30мг/сут трансдерм N2 _Новартис,316.0,Новартис,Новартис,3,soc,0,1.0
1093,1094_2023-07-04,2023-07-04,Вольтарен,Вольтарен супп 50мг №10,Вольтарен супп 50мг №10_Новартис,Вольтарен супп 50мг N10 (Новартис),Вольтарен супп 50мг N10 _Новартис,328.0,Новартис,Новартис,3,soc,0,1.0
1199,1200_2023-07-04,2023-07-04,Вольтарен,Вольтарен эмульгель 1% 100г,Вольтарен эмульгель 1% 100г_Новартис,Вольтарен эмульгель 1% 100г (Глаксо),Вольтарен эмульгель 1% 100г _Новартис,599.0,Новартис,Новартис,3,soc,0,1.0
1087,1088_2023-07-04,2023-07-04,Вольтарен,Вольтарен эмульгель 1% 20г,Вольтарен эмульгель 1% 20г_Новартис,Вольтарен эмульгель 1% 20г (Глаксо),Вольтарен эмульгель 1% 20г _Новартис,249.0,Новартис,Новартис,3,soc,0,1.0
1170,1171_2023-07-04,2023-07-04,Вольтарен,Вольтарен эмульгель 1% 50г,Вольтарен эмульгель 1% 50г_Новартис,Вольтарен эмульгель 1% 50г (Глаксо),Вольтарен эмульгель 1% 50г _Новартис,399.0,Новартис,Новартис,3,soc,0,1.0
914,915_2023-07-04,2023-07-04,Галидор,Галидор амп 50мг 2мл №10,Галидор амп 50мг 2мл №10_Эгис,Галидор амп 50мг 2мл N10 (Эгис),Галидор амп 50мг 2мл N10 _Эгис,560.0,Эгис,Эгис,3,soc,0,1.0
984,985_2023-07-04,2023-07-04,Галидор,Галидор таблетки 100мг №50,Галидор таблетки 100мг №50_Эгис,Галидор таб 100мг N50 (Эгис),Галидор таб 100мг N50 _Эгис,641.0,Эгис,Эгис,3,soc,0,0.9496296296296296
1239,1240_2023-07-04,2023-07-04,Галстена,Галстена капли 50мл,Галстена капли 50мл_Рихард Биттнер,Галстена капли 50мл (Лагофарм),Галстена капли 50мл _Рихард Биттнер,872.0,Рихард Биттнер АГ,Рихард Биттнер,3,soc,0,1.0
1669,1670_2023-07-04,2023-07-04,Ганатон,Ганатон таблетки 50мг №10,Ганатон таблетки 50мг №10_Майлан,Ганатон таб 50мг N10 (Эбботт),Ганатон таб 50мг N10 _Майлан,347.0,Майлан ЕПД Г.К,Майлан,3,soc,0,1.0
1668,1669_2023-07-04,2023-07-04,Ганатон,Ганатон таблетки 50мг №40,Ганатон таблетки 50мг №40_Майлан,Ганатон таб 50мг N40 (Эбботт),Ганатон таб 50мг N40 _Майлан,773.0,Майлан ЕПД Г.К,Майлан,3,soc,0,1.0
1673,1674_2023-07-04,2023-07-04,Ганатон,Ганатон таблетки 50мг №70,Ганатон таблетки 50мг №70_Майлан,Ганатон таб 50мг N70 (Эбботт),Ганатон таб 50мг N70 _Майлан,999.0,Майлан ЕПД Г.К,Майлан,3,soc,0,0.9930417495029821
1551,1552_2023-07-04,2023-07-04,Гастал,Гастал Мята таблетки №12,Гастал Мята таблетки №12_Тева,Гастал Мята таб N12 (Тева),Гастал Мята таб N12 _Тева,208.0,Тева,Тева,3,soc,0,1.0
1553,1554_2023-07-04,2023-07-04,Гастал,Гастал Мята таблетки №24,Гастал Мята таблетки №24_Тева,Гастал Мята таб N24 (Тева),Гастал Мята таб N24 _Тева,341.0,Тева,Тева,3,soc,0,1.0
1552,1553_2023-07-04,2023-07-04,Гастал,Гастал таблетки №12,Гастал таблетки №12_Тева,Гастал таб N12 (Тева),Гастал таб N12 _Тева,240.0,Тева,Тева,3,soc,0,1.0
1566,1567_2023-07-04,2023-07-04,Гастал,Гастал таблетки №30,Гастал таблетки №30_Тева,Гастал таб N30 (Тева),Гастал таб N30 _Тева,400.0,Тева,Тева,3,soc,0,1.0389610389610389
1546,1547_2023-07-04,2023-07-04,Гастал,Гастал таблетки №60,Гастал таблетки №60_Тева,Гастал таб N60 (Тева),Гастал таб N60 _Тева,570.0,Тева,Тева,3,soc,0,1.0
1640,1641_2023-07-04,2023-07-04,Гастрофарм,"Гастрофарм таблетки 2,5г №18","Гастрофарм таблетки 2,5г №18_Биовет","Гастрофарм таб 2,5г N18 (Доминанта)","Гастрофарм таб 2,5г N18 _Биовет",317.0,Биовет АО,Биовет,3,soc,0,1.0
1575,1576_2023-07-04,2023-07-04,Гастрофарм,"Гастрофарм таблетки 2,5г №6","Гастрофарм таблетки 2,5г №6_Биовет","Гастрофарм таб 2,5г N6 (Доминанта)","Гастрофарм таб 2,5г N6 _Биовет",92.0,Биовет АО,Биовет,3,soc,0,1.1219512195121952
1582,1583_2023-07-04,2023-07-04,Гевискон,Гевискон двойное действие мята сусп 150мл,Гевискон двойное действие мята сусп 150мл_Рекитт Бенкизер,Гевискон двойное действие мята сусп 150мл (Рекитт),Гевискон двойное действие мята сусп 150мл _Рекитт Бенкизер,286.0,Рекитт Бенкизер,Рекитт Бенкизер,3,soc,0,1.0
1576,1577_2023-07-04,2023-07-04,Гевискон,Гевискон сусп 150мл,Гевискон сусп 150мл_Рекитт Бенкизер,Гевискон сусп 150мл (Рекитт),Гевискон сусп 150мл _Рекитт Бенкизер,244.0,Рекитт Бенкизер,Рекитт Бенкизер,3,soc,0,0.9838709677419355
1573,1574_2023-07-04,2023-07-04,Гевискон,Гевискон сусп 300мл,Гевискон сусп 300мл_Рекитт Бенкизер,Гевискон сусп 300мл (Рекитт),Гевискон сусп 300мл _Рекитт Бенкизер,421.0,Рекитт Бенкизер,Рекитт Бенкизер,3,soc,0,1.0577889447236182
1613,1614_2023-07-04,2023-07-04,Гевискон,Гевискон таблетки жев двойное дейст мята №12,Гевискон таблетки жев двойное дейст мята №12_Рекитт Бенкизер,Гевискон таб жев двойное дейст мята N12 (Рекитт),Гевискон таб жев двойное дейст мята N12 _Рекитт Бенкизер,230.0,Рекитт Бенкизер,Рекитт Бенкизер,3,soc,0,0.9504132231404959
1641,1642_2023-07-04,2023-07-04,Гевискон,Гевискон таблетки жев двойное дейст мята №24,Гевискон таблетки жев двойное дейст мята №24_Рекитт Бенкизер,Гевискон таб жев двойное дейст мята N24 (Рекитт),Гевискон таб жев двойное дейст мята N24 _Рекитт Бенкизер,388.0,Рекитт Бенкизер,Рекитт Бенкизер,3,soc,0,1.0
1611,1612_2023-07-04,2023-07-04,Гевискон,Гевискон таблетки жеват мята №12,Гевискон таблетки жеват мята №12_Рекитт Бенкизер,Гевискон таб жеват мята N12 (Рекитт),Гевискон таб жеват мята N12 _Рекитт Бенкизер,213.0,Рекитт Бенкизер,Рекитт Бенкизер,3,soc,0,1.0
1610,1611_2023-07-04,2023-07-04,Гевискон,Гевискон таблетки жеват мята №24,Гевискон таблетки жеват мята №24_Рекитт Бенкизер,Гевискон таб жеват мята N24 (Рекитт),Гевискон таб жеват мята N24 _Рекитт Бенкизер,350.0,Рекитт Бенкизер,Рекитт Бенкизер,3,soc,0,0.9722222222222222
1588,1589_2023-07-04,2023-07-04,Гевискон,Гевискон форте мята сусп 10мл №12,Гевискон форте мята сусп 10мл №12_Рекитт Бенкизер,Гевискон форте мята сусп 10мл N12 (Рекитт),Гевискон форте мята сусп 10мл N12 _Рекитт Бенкизер,456.0,Рекитт Бенкизер,Рекитт Бенкизер,3,soc,0,1.0857142857142856
1574,1575_2023-07-04,2023-07-04,Гевискон,Гевискон форте сусп 150мл,Гевискон форте сусп 150мл_Рекитт Бенкизер,Гевискон форте сусп 150мл (Рекитт),Гевискон форте сусп 150мл _Рекитт Бенкизер,374.0,Рекитт Бенкизер,Рекитт Бенкизер,3,soc,0,1.0
860,861_2023-07-04,2023-07-04,Гексаспрей,"Гексаспрей аэрозоль 2,5% 30г","Гексаспрей аэрозоль 2,5% 30г_Бушара","Гексаспрей аэрозоль 2,5% 30г (Русфик)","Гексаспрей аэрозоль 2,5% 30г _Бушара",390.0,Лаборатория Бушара,Бушара,3,soc,0,1.0
1560,1561_2023-07-04,2023-07-04,Гексикон,Гексикон супп №10,Гексикон супп №10_Нижфарм,Гексикон супп N10 (Нижфарм),Гексикон супп N10 _Нижфарм,274.0,Нижфарм,Нижфарм,3,soc,0,1.0
1591,1592_2023-07-04,2023-07-04,Гексикон,Гексикон таблетки ваг 16мг №10,Гексикон таблетки ваг 16мг №10_Макиз-Фарма,Гексикон таб ваг 16мг N10 (Нижфарм),Гексикон таб ваг 16мг N10 _Макиз-Фарма,289.0,Макиз-Фарма,Макиз-Фарма,3,soc,0,1.0
859,860_2023-07-04,2023-07-04,Гексорал,Гексорал Табс Экстра таблетки д/расс лимон №16,Гексорал Табс Экстра таблетки д/расс лимон №16_Юник Фармасьютикал,Гексорал Табс Экстра таб д/расс лимон N16 (Джонсон),Гексорал Табс Экстра таб д/расс лимон N16 _Юник Фармасьютикал,258.0,Юник Фармасьютикал Лабораториз,Юник Фармасьютикал,3,soc,0,1.0
853,854_2023-07-04,2023-07-04,Гексорал,Гексорал Табс таблетки д/расс апельсин №16,Гексорал Табс таблетки д/расс апельсин №16_Юник Фармасьютикал,Гексорал Табс таб д/расс апельсин N16 (Джонсон),Гексорал Табс таб д/расс апельсин N16 _Юник Фармасьютикал,237.0,Юник Фармасьютикал Лабораториз,Юник Фармасьютикал,3,soc,0,1.1560975609756097
